,SBD,Toan,Van,NgoaiNgu,VatLy,HoaHoc,SinhHoc,DiemTBTuNhien,LichSu,DiaLy,GDCD,DiemTBXaHoi
25,06000026,2.60,4.50,2.40,,,,,4.25,4.50,5.75,4.83
26,06000027,4.00,3.50,2.80,,,,,3.00,5.25,3.75,4.00
27,06000028,7.80,,,7.75,7.50,,5.08,,,,
28,06000029,3.40,6.00,1.60,,,,,5.75,5.25,7.25,6.08
29,06000030,,8.00,,,,,,8.75,8.50,,5.75
30,06000031,1.40,5.50,3.60,,,,,5.25,6.25,7.75,6.42
31,06000032,5.00,5.00,2.00,,,,,5.75,7.75,8.75,7.42
32,06000033,3.20,5.00,3.00,,,,,4.75,6.00,7.00,5.92
33,06000034,3.60,7.50,2.60,,,,,5.75,7.00,8.25,7.00
34,06000036,3.80,5.75,2.00,,,,,4.50,7.75,6.50,6.25
35,06000037,5.80,7.00,,,,,,7.75,,,2.58
36,06000038,4.40,6.75,1.80,,,,,6.00,7.75,7.25,7.00
37,06000039,6.00,8.00,2.20,,,,,8.50,7.50,9.25,8.42
38,06000040,3.00,3.50,,,,,,3.00,4.25,,2.42
39,06000041,3.40,4.25,2.20,,,,,3.75,5.25,6.50,5.17
40,06000042,3.00,2.75,2.40,,,,,3.00,6.00,7.75,5.58
41,06000043,2.20,1.25,,,,,,3.25,5.25,,2.83
42,06000044,2.60,3.00,1.60,,,,,3.50,4.50,6.25,4.75
43,06000045,4.00,6.00,3.20,,,,,3.25,5.75,6.75,5.25
44,06000046,2.80,2.00,3.00,,,,,4.50,6.25,5.50,5.42
45,06000047,3.60,4.75,4.00,,,,,4.25,6.25,7.00,5.83
46,06000048,3.00,4.00,2.40,,,,,4.50,6.75,7.50,6.25
47,06000049,3.80,4.25,,,,,,5.00,,,1.67
48,06000050,4.00,5.50,2.80,,,,,3.50,6.75,7.50,5.92
49,06000051,3.60,4.00,2.00,,,,,5.25,5.75,7.25,6.08
50,06000052,3.40,4.50,2.80,,,,,4.00,6.25,6.75,5.67
51,06000053,2.80,4.00,,,,,,4.25,6.50,,3.58
52,06000054,4.00,6.50,2.80,,,,,4.50,7.00,7.50,6.33
53,06000055,2.80,3.50,4.40,,,,,3.00,5.25,6.75,5.00
54,06000056,,6.00,,,,,,9.75,9.50,,6.42
55,06000057,4.60,4.50,3.60,,,,,6.75,6.25,5.75,6.25
56,06000058,3.60,5.00,3.80,,,,,3.00,5.25,6.75,5.00
57,06000059,4.40,4.75,2.00,,,,,5.50,4.50,6.75,5.58
58,06000060,3.40,5.50,3.20,,,,,3.00,5.75,5.25,4.67
59,06000061,4.40,7.50,2.60,,,,,9.00,7.25,8.75,8.33
60,06000062,3.40,5.25,3.40,,,,,3.75,5.25,5.75,4.92
61,06000063,5.40,5.50,2.60,,,,,4.75,5.25,7.75,5.92
62,06000064,2.20,3.25,,,,,,4.00,4.50,,2.83
63,06000065,7.00,7.25,5.20,,,,,6.50,7.75,7.75,7.33
64,06000066,4.00,3.50,3.40,,,,,4.00,5.25,5.25,4.83
65,06000067,4.60,7.50,4.00,,,,,4.75,5.75,7.25,5.92
66,06000068,2.80,7.50,3.00,,,,,4.75,6.50,8.50,6.58
67,06000069,5.20,5.50,2.40,,,,,5.00,8.50,7.00,6.83
68,06000070,6.80,6.75,4.00,,,,,4.50,7.00,8.25,6.58
69,06000071,5.20,5.50,4.60,,,,,8.75,7.25,9.00,8.33
70,06000072,4.40,6.50,2.60,,,,,4.00,6.25,8.00,6.08
71,06000073,4.20,6.00,3.20,,,,,4.50,5.00,7.25,5.58
72,06000074,3.00,4.50,3.20,,,,,4.00,5.75,6.50,5.42
73,06000075,6.00,2.75,4.20,,,,,6.75,6.75,7.25,6.92
74,06000076,2.20,3.50,3.00,,,,,3.75,4.50,6.00,4.75
75,06000077,2.20,3.75,,,,,,6.00,,,2.00
76,06000078,4.20,7.00,2.40,,,,,3.00,6.25,7.50,5.58
77,06000079,6.00,6.25,3.60,,,,,8.25,8.50,8.75,8.50
78,06000080,5.80,6.50,4.80,,,,,7.00,7.25,8.75,7.67
79,06000081,6.20,7.50,3.60,,,,,8.50,8.50,9.25,8.75
80,06000082,2.20,3.75,,,,,,3.25,3.50,,2.25
81,06000083,3.60,3.25,,,,,,3.00,4.75,,2.58
82,06000084,2.80,2.50,3.40,,,,,3.25,4.75,4.00,4.00
83,06000085,3.40,3.50,4.80,,,,,2.75,6.50,6.25,5.17
84,06000086,3.00,4.00,2.20,,,,,5.25,7.00,7.75,6.67
85,06000087,3.20,5.50,3.80,,,,,3.25,6.75,8.75,6.25
86,06000088,4.40,6.50,3.00,,,,,4.25,6.25,9.25,6.58
87,06000089,3.80,5.00,2.00,,,,,5.00,5.75,8.00,6.25
88,06000090,4.00,6.75,1.60,,,,,5.00,5.75,8.25,6.33
89,06000091,1.80,3.00,3.00,,,,,3.25,5.25,2.75,3.75
90,06000092,3.20,4.25,3.20,,,,,3.50,4.25,4.75,4.17
91,06000093,5.60,6.50,2.00,,,,,,,,
92,06000094,3.60,2.75,4.00,,,,,4.25,5.50,6.25,5.33
93,06000095,1.60,5.25,3.00,,,,,2.75,5.50,5.75,4.67
94,06000096,2.80,5.50,2.60,,,,,4.50,7.50,8.00,6.67
95,06000097,2.80,4.75,2.80,,,,,4.50,5.75,8.00,6.08
96,06000098,2.20,3.25,3.20,,,,,4.25,7.25,6.75,6.08
97,06000099,2.80,5.50,1.80,,,,,3.25,3.75,4.75,3.92
98,06000100,3.20,2.00,,,,,,2.75,4.00,,2.25
99,06000101,3.00,5.25,2.80,,,,,4.75,6.25,7.00,6.00
100,06000102,4.60,4.25,2.60,,,,,2.50,6.00,5.50,4.67
101,06000103,5.20,6.50,3.40,,,,,3.00,5.00,6.00,4.67
102,06000104,2.60,3.75,2.80,,,,,4.50,7.50,7.75,6.58
103,06000105,5.00,6.25,4.40,,,,,4.75,7.75,9.25,7.25
104,06000106,3.80,4.25,5.00,,,,,5.75,8.00,8.25,7.33
105,06000107,3.40,3.25,2.20,,,,,5.00,5.50,6.50,5.67
106,06000108,2.60,5.00,2.40,,,,,5.75,7.00,7.25,6.67
107,06000109,4.20,4.25,3.00,,,,,5.00,6.25,6.50,5.92
108,06000110,5.20,4.75,4.60,,,,,6.25,5.25,8.25,6.58
109,06000111,2.80,3.50,2.60,,,,,2.25,2.75,5.75,3.58
110,06000112,4.00,4.75,2.20,,,,,6.25,8.00,8.25,7.50
111,06000113,3.20,5.00,2.20,,,,,6.50,6.25,8.25,7.00
112,06000114,6.00,6.00,4.20,,,,,7.00,7.75,7.50,7.42
113,06000115,2.60,4.00,2.80,,,,,5.25,5.25,6.75,5.75
114,06000116,5.00,6.00,3.60,,,,,6.00,7.00,8.75,7.25
115,06000117,7.00,6.50,3.60,5.75,6.25,5.50,5.83,,,,
116,06000118,4.40,6.00,2.20,,,,,5.75,6.50,8.25,6.83
117,06000119,4.20,5.25,2.40,,,,,3.50,6.25,7.00,5.58
118,06000120,4.60,5.50,2.80,,,,,6.00,5.50,8.00,6.50
119,06000121,2.80,4.75,,,,,,3.00,4.00,,2.33
120,06000122,1.00,4.00,,,,,,2.75,5.75,,2.83
121,06000123,3.80,4.00,2.60,,,,,3.75,7.50,8.75,6.67
122,06000124,4.60,6.33,3.60,,,,,6.75,6.75,8.75,7.42
123,06000125,4.40,5.00,3.00,,,,,6.00,7.50,8.25,7.25
124,06000126,5.60,6.83,2.60,,,,,5.25,7.50,8.25,7.00
125,06000127,2.80,4.25,,,,,,3.25,,,1.08
126,06000128,3.40,3.25,,,,,,3.75,7.00,,3.58
127,06000129,4.60,7.25,3.40,,,,,5.00,7.25,8.50,6.92
128,06000130,5.00,5.75,2.40,,,,,4.00,7.00,8.75,6.58
129,06000131,4.00,5.06,1.60,,,,,6.75,8.25,7.50,7.50
130,06000132,3.00,3.75,,,,,,4.75,6.00,,3.58
131,06000133,5.60,7.00,2.40,,,,,3.25,6.00,7.25,5.50
132,06000134,3.40,5.50,2.60,,,,,2.50,6.25,6.50,5.08
133,06000135,2.80,5.25,,,,,,3.00,5.75,,2.92
134,06000136,2.60,4.50,,,,,,3.00,5.50,,2.83
135,06000137,3.60,7.25,1.40,,,,,3.50,5.75,7.00,5.42
136,06000138,2.20,6.00,2.80,,,,,2.25,5.75,7.25,5.08
137,06000139,3.60,7.00,2.20,,,,,3.00,7.00,6.25,5.42
138,06000140,2.40,5.50,3.20,,,,,5.00,6.25,5.25,5.50
139,06000141,4.60,5.75,1.80,,,,,5.25,5.00,6.75,5.67
140,06000142,5.60,5.00,3.00,,,,,4.00,6.00,6.50,5.50
141,06000143,6.60,8.25,2.80,,,,,6.75,7.75,9.00,7.83
142,06000144,6.40,8.50,1.80,,,,,4.75,8.50,8.25,7.17
143,06000145,6.80,8.50,5.40,,,,,4.25,8.00,9.75,7.33
144,06000146,5.00,7.25,1.60,,,,,5.00,7.50,8.25,6.92
145,06000147,3.80,4.50,3.00,,,,,3.50,6.25,7.25,5.67
146,06000148,4.40,4.41,1.60,,,,,3.25,6.50,6.75,5.50
147,06000149,3.20,4.50,,,,,,5.25,6.50,,3.92
148,06000150,4.60,3.00,,,,,,3.75,,,1.25
149,06000151,4.80,4.00,3.60,,,,,4.75,6.75,8.50,6.67
150,06000152,4.80,7.00,2.80,,,,,6.50,6.50,9.25,7.42
151,06000153,2.40,5.25,2.00,,,,,4.25,6.50,6.00,5.58
152,06000154,4.80,6.00,3.80,,,,,4.00,6.75,8.50,6.42
153,06000155,3.00,4.00,3.20,,,,,4.25,5.50,7.25,5.67
154,06000156,3.00,5.75,1.20,,,,,4.50,6.75,7.00,6.08
155,06000157,4.20,4.00,2.20,,,,,4.50,6.25,6.00,5.58
156,06000158,2.80,5.25,2.00,,,,,2.75,5.50,7.00,5.08
157,06000159,3.80,4.25,2.00,,,,,4.00,5.25,7.00,5.42
158,06000161,,6.25,,,,,,4.75,7.00,,3.92
159,06000162,3.60,5.25,2.20,,,,,4.50,5.50,7.25,5.75
160,06000163,3.40,5.25,1.80,,,,,4.25,5.25,7.00,5.50
161,06000164,4.40,4.75,2.40,,,,,5.25,6.00,8.00,6.42
162,06000165,7.60,7.83,3.80,2.50,4.50,4.75,3.92,,,,
163,06000166,4.00,6.25,2.60,,,,,3.75,5.50,7.25,5.50
164,06000167,4.20,6.25,2.60,,,,,5.00,6.25,7.00,6.08
165,06000168,5.40,6.00,2.80,,,,,5.50,7.25,9.00,7.25
166,06000169,2.60,5.00,2.60,,,,,4.25,4.50,4.50,4.42
167,06000170,1.80,4.75,,,,,,2.75,5.00,,2.58
168,06000171,5.00,5.75,4.00,,,,,6.00,7.25,8.50,7.25
169,06000172,3.60,7.50,2.80,,,,,5.75,7.75,8.50,7.33
170,06000173,4.80,5.25,,,,,,5.25,,,1.75
171,06000174,4.60,6.25,2.20,,,,,7.50,8.00,8.25,7.92
172,06000175,3.20,7.25,3.00,,,,,5.00,5.75,7.25,6.00
173,06000176,3.20,4.50,,,,,,2.25,5.25,,2.50
174,06000177,3.00,4.25,3.00,,,,,4.50,4.00,5.75,4.75
175,06000178,4.00,6.00,3.40,,,,,5.25,7.25,7.50,6.67
176,06000179,3.20,3.50,,,,,,3.00,4.75,,2.58
177,06000180,5.00,5.25,2.20,,,,,5.50,7.25,8.00,6.92
178,06000181,2.40,3.50,2.20,,,,,2.50,3.00,3.75,3.08
179,06000182,3.80,4.25,1.80,,,,,4.75,7.25,8.00,6.67
180,06000183,3.00,4.50,,,,,,5.00,6.50,,3.83
181,06000184,3.80,5.00,3.40,,,,,5.50,6.00,7.00,6.17
182,06000185,1.60,1.75,2.00,,,,,3.00,2.50,4.25,3.25
183,06000186,4.40,6.50,6.40,,,,,6.00,8.50,7.50,7.33
184,06000187,2.00,3.00,3.00,,,,,3.00,2.50,5.00,3.50
185,06000188,6.60,6.00,2.60,,,,,6.50,7.75,8.75,7.67
186,06000189,5.80,8.25,2.80,,,,,5.75,7.75,7.75,7.08
187,06000190,4.20,5.50,3.60,,,,,6.00,7.50,9.00,7.50
188,06000191,4.60,3.50,2.20,,,,,4.00,5.50,6.25,5.25
189,06000192,4.60,5.00,2.80,,,,,5.50,7.75,8.25,7.17
190,06000193,2.40,4.00,2.40,,,,,4.75,5.50,7.25,5.83
191,06000194,4.60,4.75,3.20,,,,,5.00,7.50,7.50,6.67
192,06000195,1.60,4.00,2.60,,,,,3.75,5.25,5.00,4.67
193,06000196,3.60,6.00,,,,,,5.50,,,1.83
194,06000197,2.00,2.75,2.80,,,,,2.50,2.75,4.25,3.17
195,06000198,1.40,6.25,3.80,,,,,3.75,6.00,8.00,5.92
196,06000199,4.20,7.50,3.20,,,,,4.00,8.00,8.50,6.83
197,06000200,4.20,3.50,1.80,,,,,4.50,6.50,7.50,6.17
198,06000201,4.00,3.25,2.60,,,,,5.25,7.25,8.50,7.00
199,06000202,4.60,5.75,2.20,,,,,3.25,4.50,6.75,4.83
200,06000203,4.20,5.75,2.00,,,,,4.50,6.25,6.50,5.75
201,06000204,8.00,,,7.50,9.25,,5.58,,,,
202,06000205,3.00,5.00,,,,,,7.75,,,2.58
203,06000206,6.20,8.50,4.20,,,,,9.25,9.00,8.75,9.00
204,06000207,2.60,5.25,1.80,,,,,3.50,5.75,6.50,5.25
205,06000208,2.80,3.25,3.80,,,,,3.25,5.50,8.00,5.58
206,06000209,3.80,6.50,1.00,,,,,4.25,7.75,7.75,6.58
207,06000210,5.00,7.50,3.40,,,,,5.75,7.25,8.50,7.17
208,06000211,5.00,7.00,2.20,,,,,7.25,7.50,9.00,7.92
209,06000212,5.80,5.75,1.80,,,,,5.75,6.25,8.25,6.75
210,06000213,4.20,4.00,2.40,,,,,5.25,8.00,6.75,6.67
211,06000214,3.80,4.00,3.20,,,,,3.50,6.00,8.50,6.00
212,06000215,2.60,3.00,2.80,,,,,2.00,3.25,5.50,3.58
213,06000216,8.60,5.25,4.20,3.75,2.75,5.50,4.00,,,,
214,06000217,4.40,6.50,2.00,,,,,4.00,7.25,7.25,6.17
215,06000218,3.20,6.00,3.00,,,,,5.00,4.50,4.25,4.58
216,06000219,2.60,5.25,1.40,,,,,3.00,3.00,5.50,3.83
217,06000220,2.00,4.50,2.80,,,,,4.25,6.75,7.00,6.00
218,06000221,4.40,5.75,2.20,,,,,5.25,7.25,7.50,6.67
219,06000222,3.80,5.75,2.60,,,,,3.25,3.25,6.25,4.25
220,06000223,3.00,3.25,,,,,,3.50,4.50,,2.67
221,06000224,3.20,3.75,2.00,,,,,2.50,5.00,4.00,3.83
222,06000225,2.20,4.75,3.00,,,,,4.50,5.25,6.75,5.50
223,06000226,6.80,5.25,3.60,,,,,5.00,7.50,7.75,6.75
224,06000227,2.40,4.25,,,,,,6.00,,,2.00
225,06000228,2.60,3.75,2.80,,,,,4.50,4.75,6.50,5.25
226,06000229,7.40,6.00,5.20,,,,,5.75,7.00,8.00,6.92
227,06000230,4.00,5.58,,,,,,5.75,,,1.92
228,06000231,4.60,6.00,2.00,,,,,5.75,6.00,8.25,6.67
229,06000232,3.00,4.25,2.20,,,,,3.25,5.00,6.25,4.83
230,06000233,3.20,3.25,2.60,,,,,5.50,4.25,4.25,4.67
231,06000234,6.60,6.00,4.40,3.75,6.50,5.25,5.17,,,,
232,06000235,3.80,3.00,2.40,,,,,4.25,4.75,5.25,4.75
233,06000236,4.60,5.75,2.20,,,,,4.50,7.75,8.25,6.83
234,06000237,3.60,4.25,3.00,,,,,3.75,7.50,7.25,6.17
235,06000238,4.00,6.50,2.40,,,,,3.50,5.00,5.75,4.75
236,06000239,2.80,4.00,3.40,,,,,4.75,6.25,7.25,6.08
237,06000240,3.00,4.00,1.80,,,,,3.50,4.75,5.25,4.50
238,06000241,7.20,6.50,3.40,,,,,4.50,6.50,7.25,6.08
239,06000242,4.80,5.00,3.40,,,,,2.50,5.50,6.25,4.75
240,06000243,3.80,4.25,2.40,,,,,4.00,4.50,6.25,4.92
241,06000244,3.00,3.50,2.60,,,,,4.00,5.00,4.75,4.58
242,06000245,4.00,6.00,2.80,,,,,4.25,6.00,7.25,5.83
243,06000246,2.60,4.75,3.20,,,,,5.75,5.25,7.00,6.00
244,06000247,4.60,7.25,1.40,,,,,3.75,6.75,6.50,5.67
245,06000248,5.40,6.33,2.80,,,,,3.00,6.50,7.25,5.58
246,06000249,2.20,3.75,2.40,,,,,2.50,6.25,6.75,5.17
247,06000250,4.40,4.00,2.60,,,,,5.00,7.25,7.25,6.50
248,06000251,3.20,5.50,1.80,,,,,3.25,3.00,4.00,3.42
249,06000252,3.60,6.50,2.40,,,,,3.00,5.75,7.75,5.50
250,06000253,4.00,7.25,2.20,,,,,5.25,6.25,8.50,6.67
251,06000254,2.80,2.75,3.60,,,,,3.25,5.50,7.00,5.25
252,06000255,3.60,3.75,3.60,,,,,3.00,6.00,6.00,5.00
253,06000256,2.00,2.25,2.40,,,,,3.50,6.50,7.00,5.67
254,06000257,4.40,,,2.75,4.00,,2.25,,,,
255,06000258,3.40,5.25,,,,,,3.50,3.75,,2.42
256,06000259,5.40,5.50,2.80,,,,,6.00,7.50,7.75,7.08
257,06000260,3.20,5.75,2.60,,,,,6.25,6.00,7.25,6.50
258,06000261,5.00,7.00,4.40,,,,,5.75,7.25,9.00,7.33
259,06000262,3.20,5.00,3.40,,,,,3.25,5.75,6.00,5.00
260,06000263,3.40,5.25,2.20,,,,,3.25,2.00,5.50,3.58
261,06000264,2.60,5.25,1.40,,,,,4.00,4.25,6.50,4.92
262,06000265,4.00,3.00,3.20,,,,,4.00,6.00,6.50,5.50
263,06000266,6.60,7.50,4.20,,,,,6.25,7.50,9.00,7.58
264,06000267,4.20,6.25,1.40,,,,,7.50,7.50,7.75,7.58
265,06000268,2.60,4.00,2.20,,,,,2.75,3.25,4.00,3.33
266,06000269,3.00,4.00,,,,,,3.75,4.75,,2.83
267,06000270,2.80,4.50,4.40,,,,,6.50,6.75,9.25,7.50
268,06000271,6.00,7.50,3.40,,,,,3.25,5.75,8.25,5.75
269,06000272,2.80,5.00,2.80,,,,,4.75,6.00,7.50,6.08
270,06000273,3.40,5.00,4.20,,,,,6.25,6.25,8.75,7.08
271,06000274,4.00,3.50,2.40,,,,,4.50,7.50,8.75,6.92
272,06000275,5.60,4.25,1.60,,,,,4.00,5.75,7.00,5.58
273,06000276,2.20,3.25,,,,,,3.50,4.75,,2.75
274,06000277,3.00,6.50,2.40,,,,,3.75,6.25,6.00,5.33
275,06000278,3.00,3.75,3.00,,,,,3.25,4.25,8.00,5.17
276,06000279,,6.33,,,,,,8.75,7.25,,5.33
277,06000280,3.80,3.25,3.60,,,,,5.50,6.50,7.00,6.33
278,06000281,3.40,3.25,3.00,,,,,2.00,6.00,5.00,4.33
279,06000282,3.80,4.50,,,,,,3.75,3.75,,2.50
280,06000283,4.00,5.00,3.80,,,,,6.50,7.75,7.50,7.25
281,06000284,5.40,4.50,3.60,,,,,3.25,4.75,6.00,4.67
282,06000285,3.40,6.15,3.40,,,,,4.00,6.25,7.00,5.75
283,06000286,2.40,4.50,2.80,,,,,2.00,5.25,6.00,4.42
284,06000287,4.60,2.50,,,,,,3.25,4.75,,2.67
285,06000288,5.00,6.00,3.40,,,,,4.00,6.25,8.75,6.33
286,06000289,2.40,2.75,2.40,,,,,2.25,2.75,3.25,2.75
287,06000291,,8.25,,,,,,9.75,9.50,,6.42
288,06000292,5.80,5.25,3.00,,,,,4.50,4.75,6.75,5.33
289,06000293,6.60,6.75,3.20,,,,,5.00,5.75,8.00,6.25
290,06000294,2.80,5.00,2.20,,,,,3.50,6.00,5.25,4.92
291,06000295,5.60,6.00,1.60,,,,,5.75,5.50,8.25,6.50
292,06000296,1.80,5.75,4.20,,,,,4.75,5.75,5.25,5.25
293,06000297,3.80,3.00,2.60,,,,,4.50,6.50,9.00,6.67
294,06000298,3.60,3.25,4.00,,,,,2.50,6.25,6.50,5.08
295,06000299,5.00,6.50,2.40,,,,,5.25,7.25,8.50,7.00
296,06000300,4.60,6.25,,,,,,6.25,5.50,,3.92
297,06000301,6.60,6.50,2.60,,,,,5.50,6.50,8.75,6.92
298,06000302,4.20,3.25,2.40,,,,,4.75,7.25,8.00,6.67
299,06000303,2.00,5.00,3.20,,,,,4.00,3.50,5.50,4.33
300,06000304,5.00,6.00,3.40,,,,,4.25,4.75,8.00,5.67
301,06000305,4.80,5.75,,,,,,3.25,5.25,,2.83
302,06000306,6.40,6.50,,,,,,5.25,6.75,,4.00
303,06000307,3.60,4.25,3.20,,,,,5.50,6.00,7.50,6.33
304,06000308,6.00,6.25,2.60,,,,,4.50,6.50,8.50,6.50
305,06000309,2.20,4.00,2.20,,,,,3.00,2.50,5.75,3.75
306,06000310,5.80,5.50,3.80,,,,,4.50,6.00,6.75,5.75
307,06000311,1.60,4.25,,,,,,5.50,,,1.83
308,06000312,4.60,5.50,2.80,,,,,3.75,6.75,8.50,6.33
309,06000313,6.20,5.75,,,,,,4.75,6.75,,3.83
310,06000314,5.80,6.00,3.60,,,,,6.00,7.25,9.25,7.50
311,06000315,2.40,3.75,2.40,,,,,4.50,5.00,7.25,5.58
312,06000316,5.20,3.25,2.20,,,,,3.50,6.00,7.50,5.67
313,06000317,7.60,7.50,3.80,,,,,8.00,7.75,8.75,8.17
314,06000318,6.80,7.00,3.20,,,,,6.75,7.50,9.25,7.83
315,06000319,6.40,7.25,3.60,,,,,5.75,7.00,8.50,7.08
316,06000320,2.60,6.50,3.20,,,,,4.50,7.50,8.00,6.67
317,06000321,8.00,7.75,6.20,,,,,6.25,8.25,9.00,7.83
318,06000322,6.60,6.50,4.00,,,,,7.00,7.00,8.75,7.58
319,06000323,5.20,5.50,,,,,,3.75,6.00,,3.25
320,06000324,3.20,6.00,2.40,,,,,5.00,6.75,7.50,6.42
321,06000325,,8.50,,,,,,9.75,8.75,,6.17
322,06000326,1.80,5.00,,,,,,2.75,5.25,,2.67
323,06000327,5.80,4.75,4.80,,,,,6.50,7.75,8.00,7.42
324,06000328,3.00,5.25,2.40,,,,,4.00,5.75,7.75,5.83
325,06000329,3.20,5.00,3.80,,,,,4.75,6.75,7.75,6.42
326,06000330,5.40,4.75,2.00,,,,,7.25,7.50,7.50,7.42
327,06000331,3.80,4.25,1.40,,,,,3.00,4.00,3.50,3.50
328,06000332,2.60,4.25,,,,,,3.75,4.00,,2.58
329,06000333,6.00,5.75,4.20,,,,,5.75,6.75,9.00,7.17
330,06000334,5.00,6.25,2.40,,,,,4.25,7.25,7.25,6.25
331,06000335,5.80,5.25,3.80,,,,,5.50,7.00,8.00,6.83
332,06000336,8.00,5.50,3.60,,,,,5.75,7.00,9.25,7.33
333,06000337,5.20,5.50,3.60,,,,,4.25,6.50,8.00,6.25
334,06000338,6.60,6.75,3.00,,,,,5.50,7.75,8.50,7.25
335,06000339,3.00,4.50,2.40,,,,,5.50,4.25,8.25,6.00
336,06000340,6.00,5.00,3.00,,,,,5.00,6.25,8.25,6.50
337,06000341,5.20,7.25,2.00,,,,,4.25,6.50,9.00,6.58
338,06000342,5.80,6.50,2.80,,,,,6.50,6.75,8.50,7.25
339,06000343,5.60,5.00,2.80,,,,,4.75,7.00,7.50,6.42
340,06000344,4.20,5.00,2.80,,,,,4.00,4.00,7.00,5.00
341,06000345,7.40,,,,7.50,8.25,5.25,,,,
342,06000346,5.00,4.50,,,,,,6.00,,,2.00
343,06000347,4.20,5.50,,,,,,4.25,4.75,,3.00
344,06000348,3.60,4.75,,,,,,8.00,,,2.67
345,06000349,2.60,3.00,,,,,,3.25,,,1.08
346,06000350,5.80,5.25,3.00,,,,,3.75,5.25,9.00,6.00
347,06000351,5.80,6.75,2.40,,,,,5.25,5.00,8.25,6.17
348,06000352,3.20,6.25,3.40,,,,,2.75,6.25,8.25,5.75
349,06000353,3.40,5.50,2.40,,,,,4.50,5.00,7.25,5.58
350,06000354,3.80,5.00,3.20,,,,,3.25,4.50,6.50,4.75
351,06000355,3.60,3.50,3.20,,,,,4.75,6.75,6.25,5.92
352,06000356,4.80,4.25,3.40,,,,,6.75,6.50,8.25,7.17
353,06000357,3.00,4.50,,,,,,5.50,,,1.83
354,06000358,4.80,4.75,5.60,,,,,6.75,7.50,8.75,7.67
355,06000359,4.40,4.00,,,,,,4.50,3.50,,2.67
356,06000360,3.20,4.00,3.80,,,,,3.00,5.25,7.00,5.08
357,06000361,4.20,5.25,4.40,,,,,5.50,7.25,8.75,7.17
358,06000362,5.40,5.00,2.60,,,,,4.25,7.50,9.25,7.00
359,06000363,7.00,5.25,4.20,,,,,8.00,7.25,9.25,8.17
360,06000364,3.80,4.25,3.40,,,,,4.00,3.25,6.75,4.67
361,06000365,1.80,4.00,3.20,,,,,3.00,5.50,6.75,5.08
362,06000366,4.40,6.25,,,,,,8.75,,,2.92
363,06000367,4.00,5.25,2.80,,,,,4.50,5.25,7.75,5.83
364,06000368,2.20,4.25,2.00,,,,,3.75,6.25,7.00,5.67
365,06000369,2.80,4.00,,,,,,4.50,5.50,,3.33
366,06000370,3.40,4.00,1.80,,,,,2.00,3.25,5.00,3.42
367,06000371,5.00,5.00,2.80,,,,,6.00,4.50,7.75,6.08
368,06000372,3.60,4.25,2.40,,,,,3.00,5.50,5.75,4.75
369,06000373,3.20,4.00,2.40,,,,,2.50,4.25,7.00,4.58
370,06000375,5.20,6.00,2.00,,,,,7.25,5.75,7.25,6.75
371,06000376,4.80,4.00,2.60,,,,,5.50,6.75,7.50,6.58
372,06000377,2.60,4.25,3.00,,,,,4.25,4.50,8.50,5.75
373,06000378,3.20,3.50,2.20,,,,,3.00,4.25,6.25,4.50
374,06000379,3.80,4.00,2.20,,,,,4.00,5.50,8.25,5.92
375,06000380,7.40,6.25,4.40,3.75,7.00,5.25,5.33,,,,
