,SBD,Toan,Van,NgoaiNgu,VatLy,HoaHoc,SinhHoc,DiemTBTuNhien,LichSu,DiaLy,GDCD,DiemTBXaHoi
0,43000001,6.00,6.25,5.00,,,,,5.75,7.50,7.25,6.83
1,43000002,7.60,6.50,3.20,7.25,8.75,7.75,7.92,,,,
2,43000003,8.20,7.50,5.60,7.00,7.50,7.25,7.25,,,,
3,43000004,6.80,7.50,6.60,5.75,7.00,7.25,6.67,,,,
4,43000005,6.60,5.75,2.40,,,,,5.50,5.25,7.25,6.00
5,43000006,4.40,5.50,4.20,,,,,4.50,6.00,7.75,6.08
6,43000007,6.80,6.75,6.40,5.00,5.75,5.50,5.42,,,,
7,43000008,6.60,5.75,5.40,5.00,3.00,6.25,4.75,,,,
8,43000009,6.60,5.75,4.20,,,,,7.25,7.25,8.75,7.75
9,43000010,7.00,6.50,4.60,5.75,8.25,6.00,6.67,,,,
10,43000011,7.60,4.50,5.20,5.00,8.00,8.00,7.00,,,,
11,43000012,8.60,7.00,6.60,6.50,4.25,6.25,5.67,,,,
12,43000013,9.00,6.75,7.20,8.00,6.00,6.25,6.75,,,,
13,43000014,4.60,5.00,3.40,,,,,3.50,6.75,7.50,5.92
14,43000015,9.00,6.00,6.00,7.50,5.25,6.00,6.25,,,,
15,43000016,7.60,6.25,3.20,6.50,6.25,5.25,6.00,,,,
16,43000017,6.80,6.25,5.40,6.75,5.50,6.50,6.25,,,,
17,43000018,7.20,7.00,4.80,,,,,4.50,7.50,8.75,6.92
18,43000019,6.60,7.00,3.60,,,,,5.25,6.75,7.75,6.58
19,43000020,7.40,6.00,6.40,,,,,5.75,6.25,8.25,6.75
20,43000021,7.20,7.00,4.20,6.75,6.50,5.00,6.08,,,,
21,43000022,9.00,8.00,5.00,,,,,7.75,7.50,9.75,8.33
22,43000023,8.00,6.50,6.00,7.00,8.50,7.00,7.50,,,,
23,43000024,6.00,6.50,3.00,,,,,5.00,6.75,7.25,6.33
24,43000025,7.40,6.00,4.80,6.75,4.75,7.75,6.42,,,,
25,43000026,5.80,6.50,2.20,,,,,6.00,6.75,9.50,7.42
26,43000027,7.40,6.50,2.20,3.50,2.00,6.50,4.00,,,,
27,43000028,9.00,4.75,9.40,8.00,6.50,7.75,7.42,,,,
28,43000029,7.80,6.75,5.00,,,,,5.00,6.50,8.00,6.50
29,43000030,8.20,7.00,8.40,6.50,3.75,4.50,4.92,,,,
30,43000031,6.00,6.75,3.80,5.75,3.75,5.50,5.00,,,,
31,43000032,7.60,7.50,7.00,,,,,4.75,7.25,8.50,6.83
32,43000033,7.00,7.25,3.40,4.25,6.50,6.50,5.75,,,,
33,43000034,7.20,6.50,4.40,,,,,5.50,6.25,8.25,6.67
34,43000035,8.20,7.00,4.00,8.25,6.75,7.00,7.33,,,,
35,43000036,8.00,5.50,5.00,6.75,7.50,4.75,6.33,,,,
36,43000037,7.80,7.25,5.00,,,,,9.00,8.50,9.00,8.83
37,43000038,6.60,7.25,5.00,,,,,7.50,8.50,9.75,8.58
38,43000039,7.20,7.00,6.00,,,,,8.50,8.25,9.25,8.67
39,43000040,7.60,6.50,5.40,4.25,4.25,6.25,4.92,,,,
40,43000041,8.00,5.00,5.80,5.25,8.25,7.50,7.00,,,,
41,43000042,7.00,6.75,4.80,,,,,7.50,7.00,8.25,7.58
42,43000043,4.60,5.00,4.40,,,,,4.25,5.75,8.25,6.08
43,43000044,7.40,3.50,3.80,7.25,5.00,5.25,5.83,,,,
44,43000045,6.20,5.50,4.00,,,,,4.00,6.00,8.75,6.25
45,43000046,6.80,6.25,5.20,5.50,2.50,5.25,4.42,,,,
46,43000047,5.20,5.25,4.00,,,,,4.25,5.25,6.00,5.17
47,43000048,3.80,4.25,3.80,,,,,4.50,7.25,6.75,6.17
48,43000049,6.80,6.50,3.80,,,,,6.75,7.75,8.50,7.67
