,SBD,Toan,Van,NgoaiNgu,VatLy,HoaHoc,SinhHoc,DiemTBTuNhien,LichSu,DiaLy,GDCD,DiemTBXaHoi
0,32000001,6.20,5.75,2.40,,,,,4.75,6.75,8.00,6.50
1,32000002,8.00,5.50,3.20,6.50,5.00,5.25,5.58,,,,
2,32000003,6.60,6.25,2.60,,,,,4.50,5.50,9.50,6.50
3,32000004,4.20,7.00,3.20,,,,,4.25,5.50,8.75,6.17
4,32000006,8.40,5.00,4.00,8.00,7.50,5.75,7.08,,,,
5,32000007,7.20,6.50,4.60,4.00,6.00,6.50,5.50,,,,
6,32000008,9.40,6.50,3.60,8.00,8.50,6.50,7.67,,,,
7,32000009,7.40,8.00,5.80,,,,,9.25,8.50,9.00,8.92
8,32000010,8.00,6.50,7.20,,,,,5.50,6.25,7.50,6.42
9,32000011,7.60,6.75,3.40,,,,,2.50,6.00,7.50,5.33
10,32000012,5.40,5.50,2.20,,,,,3.50,5.50,7.25,5.42
11,32000013,6.60,7.00,4.60,,,,,2.75,6.00,5.50,4.75
12,32000014,8.80,8.50,8.20,,,,,6.25,8.00,9.50,7.92
13,32000015,6.60,8.25,5.40,,,,,7.00,8.50,9.25,8.25
14,32000016,9.20,6.75,6.00,4.50,9.25,7.75,7.17,,,,
15,32000017,3.60,7.25,3.20,,,,,8.75,8.50,9.25,8.83
16,32000018,8.40,6.00,7.80,7.75,4.50,5.25,5.83,,,,
17,32000019,9.00,7.00,8.00,8.00,7.00,6.75,7.25,,,,
18,32000020,7.20,6.50,7.00,,,,,4.50,6.75,8.00,6.42
19,32000021,4.20,7.50,4.20,,,,,5.75,8.00,9.75,7.83
20,32000022,2.20,0.75,3.20,,,,,2.50,1.25,1.00,1.58
21,32000023,7.00,6.75,6.20,5.25,4.75,5.00,5.00,,,,
22,32000024,6.00,5.25,2.00,,,,,3.25,6.50,7.75,5.83
23,32000025,8.60,4.50,4.00,6.75,8.00,4.25,6.33,,,,
24,32000026,6.00,7.75,4.00,,,,,3.25,7.25,8.00,6.17
25,32000027,7.00,6.25,3.00,,,,,3.25,7.50,8.50,6.42
26,32000028,3.80,5.00,2.20,,,,,3.75,6.50,7.75,6.00
27,32000029,4.20,4.75,3.00,,,,,4.25,5.25,7.75,5.75
28,32000030,7.20,7.00,5.60,,,,,,,,
29,32000031,5.00,6.75,2.60,,,,,4.50,5.75,8.50,6.25
30,32000032,,5.50,,,,,,7.25,8.25,,5.17
31,32000033,6.00,6.00,3.00,,,,,9.00,8.75,8.00,8.58
32,32000034,6.00,8.00,4.20,,,,,9.25,8.75,9.00,9.00
33,32000035,8.00,7.75,6.20,,,,,5.00,6.50,9.00,6.83
34,32000036,2.80,6.00,2.80,,,,,4.25,6.25,6.50,5.67
35,32000037,8.20,6.00,6.00,8.00,8.75,8.25,8.33,,,,
36,32000038,4.00,7.00,3.40,,,,,5.25,6.50,8.50,6.75
37,32000039,2.40,6.00,2.80,,,,,2.00,6.25,7.00,5.08
38,32000040,5.20,5.50,2.40,,,,,3.00,5.25,8.00,5.42
39,32000041,7.60,8.50,6.00,,,,,7.75,8.75,8.75,8.42
40,32000042,5.00,5.00,2.60,,,,,2.75,3.75,6.00,4.17
41,32000043,5.80,6.50,4.40,,,,,9.00,8.00,8.75,8.58
42,32000044,8.20,7.00,4.80,,,,,6.00,8.00,9.25,7.75
43,32000045,8.60,8.75,8.40,,,,,6.00,6.75,9.75,7.50
44,32000046,8.40,7.75,6.20,3.75,7.75,7.25,6.25,,,,
45,32000047,8.00,5.50,5.00,6.75,3.75,5.75,5.42,,,,
46,32000048,8.80,5.25,2.60,8.50,7.25,5.00,6.92,,,,
47,32000049,3.40,5.50,2.00,,,,,6.00,8.25,7.00,7.08
48,32000050,7.20,,,7.00,6.00,,4.33,,,,
49,32000051,4.80,4.00,2.60,,,,,4.75,5.75,7.00,5.83
50,32000052,7.00,6.50,4.40,,,,,6.00,7.50,8.50,7.33
51,32000053,,7.25,5.60,,,,,8.00,8.75,8.50,8.42
52,32000054,7.60,7.75,6.20,,,,,5.00,7.25,8.75,7.00
53,32000055,8.60,7.50,3.60,,,,,5.50,8.00,9.25,7.58
54,32000056,5.40,4.75,6.60,,,,,5.25,7.50,8.50,7.08
55,32000057,8.60,7.00,4.80,,,,,5.25,6.75,7.50,6.50
56,32000058,4.40,5.00,,,,,,4.50,6.50,,3.67
57,32000059,8.20,5.75,4.00,,,,,7.50,7.50,8.25,7.75
58,32000060,7.40,,7.20,6.25,,,2.08,,,,
59,32000061,2.80,4.50,1.60,,,,,4.00,6.25,8.25,6.17
60,32000062,4.80,5.25,3.20,,,,,7.25,7.75,8.50,7.83
61,32000063,8.80,8.75,9.00,,,,,,,,
62,32000064,7.20,6.50,4.40,,,,,4.75,6.25,7.25,6.08
63,32000065,7.20,6.75,3.00,,,,,4.50,8.00,9.00,7.17
64,32000066,9.20,6.50,2.60,4.25,9.00,8.50,7.25,,,,
65,32000067,6.40,6.50,2.80,,,,,6.00,8.00,8.25,7.42
66,32000068,6.20,7.50,3.40,,,,,5.25,6.50,8.25,6.67
67,32000069,8.60,7.00,8.00,,,,,6.50,8.75,9.50,8.25
68,32000070,6.60,6.75,3.60,,,,,4.25,6.25,9.50,6.67
69,32000071,7.00,7.00,4.80,,,,,4.25,6.25,8.75,6.42
70,32000072,7.00,6.25,4.20,,,,,8.00,7.50,8.75,8.08
71,32000073,7.20,6.50,3.40,,,,,5.75,7.75,8.75,7.42
72,32000074,8.80,6.75,6.40,6.00,9.25,8.25,7.83,,,,
73,32000075,4.60,3.75,2.60,,,,,5.75,8.00,8.50,7.42
74,32000076,5.00,5.25,,,,,,6.75,5.25,,4.00
75,32000077,7.60,5.75,4.20,7.25,4.50,5.75,5.83,,,,
76,32000078,8.00,,,8.25,8.25,3.75,6.75,,,,
77,32000079,8.60,6.75,5.20,,,,,,,,
78,32000080,,5.25,,,,,,9.00,8.50,,5.83
79,32000081,6.00,6.50,4.20,,,,,6.50,7.50,8.75,7.58
80,32000082,9.00,8.25,7.60,,,,,7.75,8.75,9.75,8.75
81,32000083,3.60,6.75,2.80,,,,,7.00,8.25,9.25,8.17
82,32000084,6.40,5.00,2.20,,,,,3.50,6.75,7.25,5.83
83,32000085,8.60,6.00,2.60,7.50,8.75,4.75,7.00,,,,
84,32000086,4.00,5.00,3.80,,,,,5.50,6.00,8.25,6.58
85,32000087,7.60,6.75,1.80,,,,,9.00,8.25,8.75,8.67
86,32000088,4.60,5.25,2.40,,,,,5.50,7.25,7.75,6.83
87,32000089,4.00,3.75,2.60,,,,,1.75,4.75,8.00,4.83
88,32000090,4.40,4.50,,,,,,3.75,6.25,,3.33
89,32000091,9.00,6.75,4.40,8.25,8.75,4.75,7.25,,,,
90,32000092,7.60,7.00,3.00,,,,,8.75,9.00,8.00,8.58
91,32000093,7.40,7.00,3.60,,,,,5.00,6.50,7.25,6.25
92,32000094,4.80,4.50,3.40,,,,,7.00,7.25,7.25,7.17
93,32000095,7.80,5.75,,,,,,9.00,,,3.00
94,32000096,7.60,5.50,6.00,7.25,5.75,6.25,6.42,,,,
95,32000097,9.00,4.75,3.20,8.50,8.00,5.25,7.25,,,,
96,32000098,8.80,4.75,2.20,7.50,8.25,3.75,6.50,,,,
97,32000099,7.00,5.25,3.60,,,,,6.00,7.00,7.50,6.83
98,32000100,7.40,6.75,3.60,,,,,6.50,7.25,8.00,7.25
99,32000101,4.60,5.75,3.00,,,,,4.50,8.25,8.50,7.08
100,32000102,6.00,7.50,4.40,,,,,8.00,9.00,9.75,8.92
101,32000103,8.60,7.50,5.00,6.50,8.00,5.75,6.75,,,,
102,32000104,4.60,6.75,3.60,,,,,6.25,7.50,9.50,7.75
103,32000105,3.60,5.50,,,,,,7.75,8.00,,5.25
104,32000106,7.80,7.00,5.80,4.50,7.75,7.00,6.42,,,,
105,32000107,6.40,6.25,4.20,,,,,5.50,6.75,9.50,7.25
106,32000108,4.80,6.00,2.80,,,,,5.75,7.75,9.00,7.50
107,32000109,8.00,7.75,6.80,,,,,5.75,8.25,9.25,7.75
108,32000110,9.40,,,8.25,8.50,3.00,6.58,,,,
109,32000111,,5.50,,,,,,9.25,8.00,,5.75
110,32000112,8.60,5.00,3.40,8.00,8.50,4.50,7.00,,,,
111,32000113,,5.75,,,,,,8.00,9.00,,5.67
112,32000114,2.60,3.75,3.00,,,,,5.25,6.25,7.75,6.42
113,32000115,8.40,5.00,3.40,5.75,7.25,3.75,5.58,,,,
114,32000116,6.20,4.50,3.40,,,,,4.00,6.50,6.75,5.75
115,32000118,5.20,6.50,4.20,,,,,4.75,7.50,9.00,7.08
116,32000119,4.40,6.00,2.20,,,,,8.50,7.25,8.50,8.08
117,32000120,6.40,6.00,4.00,2.25,4.50,4.50,3.75,,,,
118,32000122,,7.25,,,,,,9.75,9.75,,6.50
119,32000123,4.80,5.25,2.20,,,,,7.25,7.75,8.00,7.67
120,32000124,5.80,5.75,4.80,,,,,7.50,7.75,8.50,7.92
121,32000125,6.40,5.25,,,,,,6.25,6.75,,4.33
122,32000126,5.00,8.00,2.40,,,,,5.75,8.25,8.25,7.42
123,32000127,7.00,7.50,4.00,,,,,4.25,7.00,9.25,6.83
124,32000128,8.40,,,,8.25,7.00,5.08,,,,
125,32000129,7.80,7.75,6.80,,,,,4.50,6.75,8.00,6.42
126,32000130,8.20,7.50,7.60,8.25,6.00,4.00,6.08,,,,
127,32000131,4.00,5.50,1.80,,,,,2.50,4.50,8.50,5.17
128,32000132,3.00,4.75,2.20,,,,,2.75,2.75,6.75,4.08
129,32000133,4.40,5.25,,,,,,3.25,5.25,,2.83
130,32000134,7.20,8.00,3.40,,,,,4.00,6.75,8.75,6.50
131,32000135,6.40,6.00,3.40,,,,,4.50,7.00,9.25,6.92
