,SBD,Toan,Van,NgoaiNgu,VatLy,HoaHoc,SinhHoc,DiemTBTuNhien,LichSu,DiaLy,GDCD,DiemTBXaHoi
59,58000060,6.20,6.50,5.20,,,,,7.00,8.25,8.50,7.92
60,58000061,6.40,5.25,4.20,,,,,3.75,7.75,8.25,6.58
61,58000062,4.20,6.25,,,,,,4.00,4.75,,2.92
62,58000063,5.80,6.25,,,,,,3.50,7.00,,3.50
63,58000064,7.60,7.25,5.60,4.75,7.75,7.00,6.50,,,,
64,58000065,7.60,7.75,5.00,6.75,7.50,6.00,6.75,,,,
65,58000066,6.00,7.75,5.00,,,,,5.75,7.75,8.00,7.17
66,58000067,7.60,6.50,3.60,,,,,7.75,8.00,9.00,8.25
67,58000068,7.80,7.00,5.00,8.25,8.75,5.25,7.42,,,,
68,58000069,5.60,6.50,1.60,3.00,4.00,4.75,3.92,,,,
69,58000070,6.80,6.00,3.40,5.00,6.75,6.25,6.00,,,,
70,58000071,7.60,6.75,3.20,6.50,6.50,4.00,5.67,,,,
71,58000072,6.40,8.00,2.80,4.75,3.00,4.00,3.92,,,,
72,58000073,7.00,6.00,4.40,,,,,7.25,8.00,9.25,8.17
73,58000074,5.40,6.25,,,,,,6.50,6.50,,4.33
74,58000075,7.20,6.75,3.80,5.25,5.50,5.00,5.25,,,,
75,58000076,5.00,6.00,,,,,,3.75,6.00,,3.25
76,58000077,7.40,6.00,4.60,6.50,5.25,5.75,5.83,,,,
77,58000078,6.40,7.00,3.40,,,,,4.75,7.50,8.25,6.83
78,58000079,5.20,6.25,4.00,,,,,4.50,6.50,8.25,6.42
79,58000080,7.40,6.75,4.40,7.25,7.00,6.25,6.83,,,,
80,58000081,6.00,5.50,3.60,,,,,4.25,6.00,8.75,6.33
81,58000082,8.20,7.50,5.20,5.75,3.00,3.75,4.17,,,,
82,58000083,5.20,6.00,4.00,,,,,4.75,6.25,8.75,6.58
83,58000084,5.80,7.50,,,,,,4.25,6.50,,3.58
84,58000085,6.80,8.00,6.60,,,,,8.75,7.50,8.50,8.25
85,58000086,5.40,6.25,2.80,,,,,3.50,6.25,7.75,5.83
86,58000087,3.60,7.00,2.40,,,,,5.75,7.75,9.25,7.58
87,58000088,5.80,7.25,2.60,3.75,3.50,5.25,4.17,,,,
88,58000089,7.80,6.00,3.80,7.25,6.75,6.00,6.67,,,,
89,58000090,8.20,7.00,4.20,6.75,8.25,7.00,7.33,,,,
90,58000091,3.80,6.50,2.00,3.50,2.00,2.25,2.58,,,,
91,58000092,5.20,5.50,,,,,,5.00,7.25,,4.08
92,58000093,5.60,6.50,3.00,,,,,6.50,6.75,6.75,6.67
93,58000094,6.80,7.00,2.80,,,,,5.50,6.50,8.75,6.92
94,58000095,5.80,6.00,2.40,,,,,4.25,7.00,9.00,6.75
95,58000096,5.00,6.00,2.60,,,,,3.75,4.50,6.75,5.00
96,58000097,5.60,6.50,3.20,,,,,7.75,7.50,8.00,7.75
97,58000098,6.20,6.50,5.40,6.25,5.75,7.25,6.42,,,,
98,58000099,7.40,7.00,4.40,4.75,5.25,6.00,5.33,,,,
99,58000100,6.00,8.00,3.60,,,,,3.50,6.75,8.25,6.17
100,58000101,5.60,7.00,3.40,5.75,6.25,5.00,5.67,,,,
101,58000102,6.80,7.75,5.60,6.00,7.50,4.00,5.83,,,,
102,58000103,4.20,6.75,3.80,,,,,6.75,8.00,8.50,7.75
103,58000104,6.60,6.75,4.00,,,,,4.75,7.50,9.00,7.08
104,58000105,8.00,8.00,6.40,,,,,8.00,8.00,8.25,8.08
105,58000106,4.40,7.75,2.60,,,,,6.00,5.75,8.25,6.67
106,58000107,4.60,5.25,3.80,,,,,5.25,7.25,9.00,7.17
107,58000108,5.60,7.50,,,,,,3.50,7.00,,3.50
108,58000109,7.20,7.50,6.60,7.25,7.25,7.25,7.25,,,,
109,58000110,8.00,7.00,5.80,,,,,7.25,8.50,9.25,8.33
110,58000111,6.80,6.75,5.40,,,,,6.25,7.75,9.00,7.67
111,58000112,6.20,6.25,2.60,,,,,6.75,7.50,9.25,7.83
112,58000113,8.00,7.25,4.00,6.00,8.00,6.50,6.83,,,,
113,58000114,6.60,5.25,4.60,5.00,4.75,6.75,5.50,,,,
114,58000115,6.40,5.50,,,,,,5.00,8.00,,4.33
115,58000116,8.20,5.50,,,,,,3.25,7.00,,3.42
116,58000117,8.80,6.75,4.80,7.75,6.00,5.50,6.42,,,,
117,58000118,8.00,7.00,5.00,,,,,6.25,7.75,9.25,7.75
118,58000119,5.60,7.00,3.00,,,,,6.50,8.75,9.25,8.17
119,58000120,4.60,6.75,4.40,,,,,9.25,8.00,9.50,8.92
120,58000121,8.80,7.50,6.60,7.00,8.25,7.25,7.50,,,,
121,58000122,8.80,6.75,6.80,8.25,6.25,6.00,6.83,,,,
122,58000123,8.80,6.75,6.20,6.75,7.25,6.50,6.83,,,,
123,58000124,4.20,7.25,,,,,,3.50,7.50,,3.67
124,58000125,5.00,6.25,3.00,,,,,5.50,6.00,6.75,6.08
125,58000126,7.20,6.25,,,,,,7.00,8.25,,5.08
126,58000127,6.80,7.00,3.60,3.00,6.50,5.25,4.92,,,,
127,58000128,5.60,7.25,2.60,,,,,4.75,6.25,9.50,6.83
128,58000129,4.40,5.75,,,,,,4.50,6.25,,3.58
129,58000130,7.20,8.25,2.80,6.75,7.25,7.25,7.08,,,,
130,58000131,5.00,6.00,3.80,,,,,5.25,7.75,7.50,6.83
131,58000132,7.00,7.50,5.80,,,,,8.25,8.00,9.50,8.58
132,58000133,6.40,6.50,3.20,,,,,5.75,7.00,9.00,7.25
133,58000134,7.80,9.25,5.60,7.75,6.75,6.75,7.08,,,,
134,58000135,6.20,6.25,3.00,6.00,5.00,6.25,5.75,,,,
135,58000136,3.80,4.75,2.80,,,,,4.50,6.25,7.75,6.17
136,58000137,3.80,7.00,2.60,,,,,5.00,7.75,8.00,6.92
137,58000138,3.80,6.00,,,,,,3.25,6.75,,3.33
138,58000139,6.20,6.75,3.40,,,,,3.75,7.00,8.75,6.50
139,58000140,6.00,6.25,,,,,,4.00,6.50,,3.50
140,58000141,4.80,6.25,2.40,,,,,5.50,8.25,8.50,7.42
141,58000142,6.80,6.75,3.00,3.75,7.50,6.50,5.92,,,,
142,58000143,7.80,7.00,5.00,6.75,5.00,5.75,5.83,,,,
143,58000144,7.80,6.50,5.20,6.75,7.75,6.50,7.00,,,,
144,58000145,7.40,8.00,5.80,,,,,8.50,8.00,8.50,8.33
145,58000146,7.60,8.75,6.60,7.00,7.50,6.25,6.92,,,,
146,58000147,5.80,8.75,3.80,,,,,5.50,6.25,7.50,6.42
147,58000148,7.20,7.00,4.60,5.50,5.25,6.00,5.58,,,,
148,58000149,3.40,6.50,3.60,,,,,5.00,6.25,7.75,6.33
149,58000150,4.60,6.00,,,,,,4.50,7.50,,4.00
150,58000151,5.40,5.50,4.00,,,,,3.25,6.00,9.25,6.17
151,58000152,6.60,7.50,4.40,,,,,8.25,8.00,9.75,8.67
152,58000153,6.00,6.00,,,,,,5.00,7.25,,4.08
153,58000154,6.40,7.00,3.20,5.75,6.25,5.75,5.92,,,,
154,58000155,7.60,6.00,5.00,6.00,8.00,7.25,7.08,,,,
155,58000156,2.80,6.00,2.80,,,,,4.75,6.75,8.50,6.67
156,58000157,4.80,6.00,3.60,,,,,6.75,7.25,9.50,7.83
157,58000158,4.40,6.75,3.00,,,,,4.25,7.75,7.00,6.33
158,58000159,6.80,6.25,5.00,,,,,5.00,6.00,7.75,6.25
159,58000160,6.80,6.25,6.60,,,,,3.50,7.50,8.25,6.42
160,58000161,5.40,5.75,2.80,,,,,6.00,6.75,9.25,7.33
161,58000162,8.20,6.00,5.00,7.00,6.50,4.00,5.83,,,,
162,58000163,5.80,5.75,,,,,,4.25,7.25,,3.83
163,58000164,5.80,6.50,2.80,,,,,5.75,7.25,8.25,7.08
164,58000165,7.40,6.75,3.40,,,,,7.00,6.50,8.25,7.25
165,58000166,7.40,8.25,4.40,,,,,6.75,8.00,8.25,7.67
166,58000167,6.20,6.50,3.60,,,,,5.50,6.75,7.75,6.67
167,58000168,4.20,7.25,2.60,,,,,4.50,6.25,8.25,6.33
168,58000169,7.60,7.50,4.20,5.00,7.75,6.75,6.50,,,,
169,58000170,5.80,5.50,3.80,3.00,4.00,5.00,4.00,,,,
170,58000171,8.00,7.50,5.40,4.75,8.00,7.00,6.58,,,,
171,58000172,5.40,5.75,3.60,,,,,5.75,6.25,7.50,6.50
172,58000173,6.40,8.25,4.00,,,,,8.25,8.50,9.00,8.58
173,58000174,8.40,7.50,5.80,7.00,8.00,7.00,7.33,,,,
174,58000175,7.00,7.50,4.20,6.25,5.50,7.00,6.25,,,,
175,58000176,7.60,7.50,5.80,7.25,8.00,6.50,7.25,,,,
176,58000177,5.80,7.00,,,,,,3.75,6.75,,3.50
177,58000178,6.40,6.75,3.00,,,,,5.50,8.00,9.00,7.50
178,58000179,4.80,6.75,2.60,,,,,5.25,6.25,8.75,6.75
179,58000180,5.40,6.00,4.40,3.75,4.00,4.50,4.08,,,,
180,58000181,7.40,7.00,4.80,6.75,7.25,4.50,6.17,,,,
181,58000182,5.20,8.00,3.40,5.00,3.50,4.50,4.33,,,,
182,58000183,3.20,6.00,,,,,,4.00,6.25,,3.42
183,58000184,3.60,6.00,3.40,,,,,3.00,7.25,8.50,6.25
184,58000185,4.20,5.75,3.20,,,,,4.75,7.50,7.50,6.58
185,58000186,6.20,6.75,4.40,5.25,7.75,5.25,6.08,,,,
186,58000187,8.20,7.75,7.00,,,,,8.00,8.25,9.25,8.50
187,58000188,5.80,6.00,2.60,,,,,3.75,6.00,8.00,5.92
188,58000189,7.40,6.75,4.60,6.50,7.25,5.25,6.33,,,,
189,58000190,5.80,7.25,4.80,,,,,6.50,7.25,9.00,7.58
190,58000191,7.60,7.00,3.80,,,,,6.00,7.75,9.50,7.75
191,58000192,7.20,7.50,3.60,8.00,6.25,5.00,6.42,,,,
192,58000193,5.60,6.25,2.00,,,,,5.50,7.25,9.25,7.33
193,58000194,5.00,7.00,3.20,4.25,4.25,4.00,4.17,,,,
194,58000195,4.80,6.50,,,,,,4.00,7.50,,3.83
195,58000196,5.80,6.00,3.80,,,,,4.50,7.00,7.50,6.33
196,58000197,5.80,7.00,,,,,,4.50,5.75,,3.42
197,58000198,6.60,7.00,2.80,5.50,5.75,4.50,5.25,,,,
198,58000199,3.20,7.00,3.60,,,,,5.00,4.25,6.75,5.33
199,58000200,5.00,7.50,2.80,,,,,4.75,6.00,7.75,6.17
200,58000201,3.60,5.00,3.60,,,,,2.75,5.50,6.25,4.83
201,58000202,6.40,6.25,7.20,,,,,5.25,7.25,9.00,7.17
202,58000203,4.00,5.00,3.20,,,,,6.50,6.50,7.25,6.75
203,58000204,6.60,6.75,3.60,6.50,5.25,5.25,5.67,,,,
204,58000205,5.60,7.25,,,,,,6.75,7.50,,4.75
205,58000206,7.80,6.75,3.80,,,,,5.25,6.25,8.50,6.67
206,58000207,8.40,8.50,4.20,6.00,8.75,6.75,7.17,,,,
207,58000208,5.40,6.50,3.60,,,,,7.00,6.50,9.25,7.58
208,58000209,5.80,4.75,3.60,,,,,7.75,8.00,8.25,8.00
209,58000210,7.80,8.25,6.20,5.00,7.25,6.50,6.25,,,,
210,58000211,7.00,8.00,4.00,,,,,5.00,6.50,7.00,6.17
211,58000212,6.60,7.00,2.60,,,,,4.25,5.75,9.00,6.33
212,58000213,8.80,7.50,6.80,8.75,8.50,6.00,7.75,,,,
213,58000214,4.80,6.75,3.60,,,,,6.00,7.00,9.00,7.33
214,58000215,9.40,8.50,7.60,6.00,8.50,8.75,7.75,,,,
215,58000216,6.20,6.50,3.80,,,,,5.50,7.75,8.25,7.17
216,58000217,7.00,7.50,3.20,,,,,8.50,8.25,9.50,8.75
217,58000218,6.60,7.25,5.20,,,,,6.00,7.50,8.00,7.17
218,58000219,7.80,8.00,5.40,8.00,6.75,7.00,7.25,,,,
219,58000220,4.80,7.50,2.00,,,,,4.25,6.50,9.00,6.58
220,58000221,8.80,8.50,7.60,6.50,6.50,6.75,6.58,,,,
221,58000222,7.40,7.00,3.80,,,,,5.00,6.50,8.25,6.58
222,58000223,4.40,5.50,2.40,,,,,5.00,6.75,7.00,6.25
223,58000224,3.40,3.75,3.00,,,,,4.25,7.50,8.25,6.67
224,58000225,8.00,7.50,4.20,6.50,7.00,7.00,6.83,,,,
225,58000226,6.00,7.00,3.40,,,,,4.25,6.25,8.25,6.25
226,58000227,8.20,8.00,5.80,8.25,8.50,7.00,7.92,,,,
227,58000228,6.20,8.00,3.40,,,,,4.00,8.00,8.75,6.92
228,58000229,7.80,7.50,5.00,7.00,7.25,6.50,6.92,,,,
229,58000230,5.20,7.75,,,,,,7.75,8.00,,5.25
230,58000231,7.20,7.75,3.40,,,,,6.00,8.00,9.25,7.75
231,58000232,5.00,5.50,3.20,,,,,3.50,6.25,5.75,5.17
232,58000233,6.60,7.00,5.80,,,,,7.25,7.75,9.50,8.17
233,58000234,4.80,5.75,2.40,,,,,5.75,7.25,8.75,7.25
234,58000235,7.20,6.00,4.60,3.75,6.00,6.75,5.50,,,,
235,58000236,6.80,7.50,5.00,,,,,7.00,5.00,7.75,6.58
236,58000237,7.60,8.00,5.20,5.75,7.50,6.00,6.42,,,,
237,58000238,6.00,6.75,3.20,,,,,4.75,6.50,8.00,6.42
238,58000239,5.40,8.00,4.00,,,,,5.00,5.50,7.75,6.08
239,58000240,3.00,6.25,,,,,,4.00,6.25,,3.42
240,58000241,5.20,8.00,3.20,,,,,5.50,6.75,9.00,7.08
241,58000242,4.60,7.75,2.40,,,,,8.00,7.75,9.25,8.33
242,58000243,8.20,8.25,7.60,8.25,9.00,6.25,7.83,,,,
243,58000244,5.40,6.25,4.20,,,,,5.50,6.75,8.00,6.75
244,58000245,7.20,7.25,6.40,6.25,7.25,6.25,6.58,,,,
245,58000246,5.00,4.50,2.40,,,,,3.25,6.50,6.25,5.33
246,58000247,6.00,7.00,3.80,,,,,5.25,8.25,9.50,7.67
247,58000248,6.80,5.75,4.80,,,,,6.25,8.25,9.50,8.00
248,58000249,6.40,6.25,,,,,,7.75,8.00,,5.25
249,58000250,5.80,4.75,2.40,,,,,4.25,6.00,8.25,6.17
250,58000251,5.40,7.00,3.60,,,,,6.00,8.50,8.50,7.67
251,58000252,7.60,6.75,4.00,7.50,6.75,6.00,6.75,,,,
252,58000253,6.80,8.25,6.20,4.75,5.00,3.75,4.50,,,,
253,58000254,5.40,5.75,2.00,,,,,3.75,7.75,9.00,6.83
254,58000255,8.20,7.50,4.00,6.50,8.00,6.75,7.08,,,,
255,58000256,4.20,6.25,,,,,,4.50,9.00,,4.50
256,58000257,7.20,6.00,6.40,7.50,7.75,5.50,6.92,,,,
257,58000258,6.40,7.75,4.20,,,,,5.25,8.00,9.00,7.42
258,58000259,8.20,8.00,7.20,7.75,7.00,5.25,6.67,,,,
259,58000260,4.00,6.50,2.60,,,,,3.75,6.25,7.75,5.92
260,58000261,8.60,7.50,5.60,8.25,8.00,6.50,7.58,,,,
261,58000262,3.60,7.00,3.60,,,,,4.75,6.25,7.75,6.25
262,58000263,7.00,8.00,5.00,6.75,7.50,6.00,6.75,,,,
263,58000264,6.00,7.00,3.80,,,,,6.75,8.00,8.00,7.58
264,58000265,8.20,7.25,5.20,6.25,7.50,6.50,6.75,,,,
265,58000266,4.00,6.50,,,,,,4.25,6.75,,3.67
266,58000267,7.40,7.00,4.80,7.00,5.25,5.50,5.92,,,,
267,58000268,7.00,7.25,4.20,6.00,6.50,5.50,6.00,,,,
268,58000269,7.40,6.50,3.40,7.00,7.75,5.75,6.83,,,,
269,58000270,5.80,7.50,2.60,5.75,6.50,6.25,6.17,,,,
270,58000271,5.00,7.00,,,,,,5.50,5.00,,3.50
271,58000272,6.80,6.75,3.20,5.50,7.50,3.75,5.58,,,,
272,58000273,4.80,6.75,2.60,,,,,4.75,8.00,8.50,7.08
273,58000274,5.80,7.00,2.60,,,,,3.25,7.50,9.25,6.67
274,58000275,4.40,6.00,3.60,,,,,4.75,7.00,8.25,6.67
275,58000276,6.60,7.00,,,,,,4.25,6.50,,3.58
276,58000277,7.20,5.75,3.40,,,,,3.50,6.00,6.00,5.17
277,58000278,8.20,8.00,5.60,,,,,8.25,7.75,9.50,8.50
278,58000279,8.20,7.50,5.40,6.00,6.75,6.25,6.33,,,,
279,58000280,6.00,5.75,4.60,,,,,4.50,7.50,9.25,7.08
280,58000281,5.00,6.00,2.20,4.50,3.75,3.50,3.92,,,,
281,58000282,5.20,7.00,4.60,,,,,6.25,8.25,8.25,7.58
282,58000283,6.20,7.50,6.00,,,,,5.25,7.00,8.00,6.75
283,58000284,2.60,5.50,,,,,,5.00,7.00,,4.00
284,58000285,6.00,6.50,,,,,,3.75,7.50,,3.75
285,58000286,4.60,7.75,2.80,,,,,4.75,7.75,9.00,7.17
286,58000287,8.00,7.50,4.20,7.50,8.25,5.25,7.00,,,,
287,58000288,5.80,6.50,5.80,,,,,4.50,8.00,8.75,7.08
288,58000289,6.20,6.50,3.60,,,,,6.00,6.75,8.50,7.08
289,58000290,8.20,6.00,3.40,4.75,8.25,6.50,6.50,,,,
290,58000291,7.40,7.00,5.40,7.50,7.00,5.75,6.75,,,,
291,58000292,4.40,5.75,3.00,,,,,5.50,6.00,8.50,6.67
292,58000293,5.00,5.75,,,,,,4.50,5.50,,3.33
293,58000294,4.20,6.00,1.80,,,,,5.25,7.00,6.25,6.17
294,58000295,6.80,5.25,3.40,,,,,4.25,6.75,7.25,6.08
295,58000296,4.00,7.50,,,,,,3.25,8.00,,3.75
296,58000297,7.00,7.00,2.60,,,,,4.50,8.25,8.75,7.17
297,58000298,5.00,6.25,,,,,,4.75,7.50,,4.08
298,58000299,8.60,8.25,7.40,7.75,7.25,6.75,7.25,,,,
299,58000300,7.20,7.00,4.40,5.75,6.50,6.00,6.08,,,,
300,58000301,4.60,5.50,,,,,,5.50,6.75,,4.08
301,58000302,5.60,7.00,2.40,,,,,4.75,8.00,7.75,6.83
302,58000303,6.60,7.50,2.20,,,,,5.00,7.50,9.75,7.42
303,58000304,7.40,7.00,3.40,7.00,4.25,5.00,5.42,,,,
304,58000305,5.80,7.50,2.60,,,,,4.75,7.00,8.50,6.75
305,58000306,6.20,5.75,3.20,,,,,5.25,7.75,7.75,6.92
306,58000307,4.60,5.25,2.20,4.25,2.75,4.00,3.67,,,,
307,58000308,4.80,6.50,3.60,,,,,6.25,7.25,8.50,7.33
308,58000309,6.60,6.75,7.60,6.50,7.75,5.75,6.67,,,,
309,58000310,6.40,7.50,4.80,,,,,5.25,7.75,8.75,7.25
310,58000311,5.00,5.50,4.20,,,,,3.00,7.50,9.00,6.50
311,58000312,5.80,7.25,3.00,,,,,4.00,6.50,8.75,6.42
312,58000313,5.80,7.25,3.60,6.00,2.75,4.50,4.42,,,,
313,58000314,6.00,5.00,4.00,,,,,7.50,7.75,9.00,8.08
314,58000315,7.20,7.00,4.20,,,,,8.25,8.00,10.00,8.75
315,58000316,5.60,7.50,3.60,,,,,6.00,8.75,9.25,8.00
316,58000317,9.60,7.25,6.00,6.25,8.25,8.50,7.67,,,,
317,58000318,5.60,5.50,3.40,,,,,3.25,7.50,7.75,6.17
318,58000319,6.40,6.25,5.00,,,,,8.75,7.25,8.75,8.25
319,58000320,4.60,7.25,,,,,,6.75,7.00,,4.58
320,58000321,7.60,6.25,6.00,4.50,6.75,6.00,5.75,,,,
321,58000322,6.60,8.50,4.20,,,,,6.00,6.50,8.25,6.92
322,58000323,3.60,6.75,2.00,,,,,3.25,4.50,7.75,5.17
323,58000324,4.80,6.25,2.60,,,,,6.25,7.75,8.75,7.58
324,58000325,7.60,8.75,5.80,,,,,8.50,7.75,8.00,8.08
325,58000326,8.40,5.75,4.20,8.50,8.00,7.25,7.92,,,,
326,58000327,7.80,8.25,5.00,,,,,8.50,8.50,8.75,8.58
327,58000328,2.80,7.00,2.80,,,,,4.75,5.75,7.25,5.92
328,58000329,7.20,7.75,5.40,,,,,4.50,7.00,9.00,6.83
329,58000330,5.40,7.50,,,,,,5.75,5.75,,3.83
330,58000331,7.80,6.75,5.00,7.50,7.50,5.75,6.92,,,,
331,58000332,3.60,6.25,3.60,,,,,4.25,7.00,7.50,6.25
332,58000333,4.80,4.75,2.60,,,,,3.25,7.50,9.25,6.67
333,58000334,7.20,6.50,3.00,,,,,9.00,8.25,8.75,8.67
334,58000335,4.40,5.50,4.00,,,,,3.75,6.75,8.75,6.42
335,58000336,7.00,7.00,4.20,8.00,6.50,4.25,6.25,,,,
336,58000337,3.40,5.00,,,,,,4.25,6.00,,3.42
337,58000338,8.20,7.00,5.80,8.25,7.00,4.75,6.67,,,,
338,58000339,5.60,6.75,3.40,,,,,5.00,6.75,8.50,6.75
339,58000340,6.20,7.50,4.00,,,,,7.00,8.25,8.25,7.83
340,58000341,4.20,5.00,2.40,,,,,4.00,6.50,9.00,6.50
341,58000342,5.60,5.00,,,,,,4.00,7.25,,3.75
342,58000343,5.80,5.50,2.60,,,,,5.25,8.00,8.50,7.25
343,58000344,4.60,6.25,4.60,,,,,6.75,7.25,8.25,7.42
344,58000345,4.40,8.00,2.20,,,,,6.75,7.00,7.75,7.17
345,58000346,8.20,6.50,5.20,7.00,6.25,5.50,6.25,,,,
346,58000347,8.00,8.00,5.80,7.50,8.00,6.00,7.17,,,,
347,58000348,6.00,7.75,4.80,,,,,4.25,7.50,9.00,6.92
348,58000349,5.40,7.50,2.20,,,,,6.75,8.00,9.00,7.92
349,58000350,7.20,8.00,5.00,,,,,4.50,7.00,7.25,6.25
350,58000351,6.40,7.75,3.40,,,,,5.75,6.50,8.50,6.92
351,58000352,4.40,6.75,2.80,,,,,4.75,6.50,7.25,6.17
352,58000353,7.80,7.25,5.20,6.25,5.00,4.25,5.17,,,,
353,58000354,7.60,7.50,6.60,6.50,7.00,5.00,6.17,,,,
354,58000355,6.80,5.25,3.60,,,,,7.25,6.50,9.00,7.58
355,58000356,6.20,5.50,3.40,,,,,3.50,6.75,8.75,6.33
356,58000357,3.80,6.00,3.60,,,,,4.25,7.00,6.50,5.92
357,58000358,7.20,5.50,4.20,,,,,4.75,6.75,8.75,6.75
358,58000359,8.20,6.50,7.80,8.25,7.00,5.25,6.83,,,,
359,58000360,8.00,7.75,4.60,7.00,7.00,6.25,6.75,,,,
360,58000361,6.40,7.50,4.00,,,,,4.75,6.00,8.50,6.42
361,58000362,8.00,6.50,3.80,5.75,7.00,5.25,6.00,,,,
362,58000363,4.60,6.25,4.40,,,,,4.75,8.00,8.75,7.17
363,58000364,3.60,6.00,2.00,,,,,4.00,6.75,8.25,6.33
364,58000365,8.00,4.50,4.60,6.50,8.75,6.75,7.33,,,,
365,58000366,5.00,7.00,4.60,,,,,7.25,6.50,8.50,7.42
366,58000367,7.80,6.50,4.80,9.00,7.25,6.25,7.50,,,,
367,58000368,7.20,6.00,3.60,5.25,6.75,5.25,5.75,,,,
368,58000369,7.80,6.25,5.00,7.50,7.25,6.25,7.00,,,,
369,58000370,8.00,6.25,3.40,7.75,6.50,6.25,6.83,,,,
370,58000371,4.60,5.75,2.60,,,,,3.75,6.00,7.25,5.67
