,SBD,Toan,Van,NgoaiNgu,VatLy,HoaHoc,SinhHoc,DiemTBTuNhien,LichSu,DiaLy,GDCD,DiemTBXaHoi
0,61000001,5.60,5.50,6.60,,,,,5.25,5.00,7.75,6.00
1,61000002,7.00,7.75,4.40,6.50,5.75,6.50,6.25,,,,
2,61000003,6.80,7.00,4.40,5.00,6.25,5.00,5.42,,,,
3,61000004,7.80,8.00,5.60,8.25,8.25,6.25,7.58,,,,
4,61000005,8.20,7.00,5.60,8.00,7.75,6.50,7.42,,,,
5,61000006,7.80,7.75,6.00,7.25,8.00,6.75,7.33,,,,
6,61000007,7.60,6.25,8.80,7.50,5.50,5.75,6.25,,,,
7,61000008,5.20,5.50,3.60,3.25,4.50,3.50,3.75,,,,
8,61000009,8.80,6.75,6.40,7.50,6.50,4.75,6.25,,,,
9,61000010,8.20,6.75,3.60,7.00,6.00,5.50,6.17,,,,
10,61000011,4.60,5.00,3.20,3.00,3.25,3.25,3.17,,,,
11,61000012,4.60,6.50,2.80,3.25,6.00,5.75,5.00,,,,
12,61000013,5.40,3.75,2.60,7.00,6.75,4.00,5.92,,,,
13,61000014,6.20,4.50,4.60,3.50,2.25,3.50,3.08,,,,
14,61000015,7.00,6.00,2.00,5.00,3.75,6.50,5.08,,,,
15,61000016,8.40,7.75,4.20,6.50,9.00,6.00,7.17,,,,
16,61000017,8.00,9.00,8.80,,,,,6.25,7.25,9.75,7.75
17,61000018,9.20,8.00,8.40,8.75,6.50,7.25,7.50,,,,
18,61000019,8.20,8.00,6.40,6.75,8.75,9.25,8.25,,,,
19,61000020,9.20,7.75,6.80,7.75,8.00,8.50,8.08,,,,
20,61000021,8.00,7.75,7.80,6.75,6.00,5.75,6.17,,,,
21,61000022,7.60,6.00,4.00,7.00,6.00,5.75,6.25,,,,
22,61000023,7.60,6.50,4.60,7.25,6.50,6.25,6.67,,,,
23,61000024,8.00,8.50,5.80,8.00,6.50,7.75,7.42,,,,
24,61000025,6.80,4.75,4.40,6.00,5.00,4.75,5.25,,,,
25,61000026,8.20,7.00,7.00,8.75,7.50,6.25,7.50,,,,
26,61000027,8.60,8.25,3.60,6.00,7.50,6.25,6.58,,,,
27,61000028,6.00,7.25,3.40,4.00,4.00,7.50,5.17,,,,
28,61000029,6.80,6.50,4.40,6.00,6.50,3.75,5.42,,,,
29,61000030,7.60,6.00,3.00,5.00,4.00,3.50,4.17,,,,
30,61000031,9.20,5.00,5.40,6.00,8.50,9.25,7.92,,,,
31,61000032,6.60,6.75,6.20,5.25,6.00,5.25,5.50,,,,
32,61000033,7.00,5.50,3.60,4.75,4.25,3.75,4.25,,,,
33,61000034,8.00,5.75,3.40,6.75,6.25,6.00,6.33,,,,
34,61000035,8.20,5.25,4.40,7.00,7.00,7.25,7.08,,,,
35,61000036,8.40,6.25,6.60,8.50,7.50,7.50,7.83,,,,
36,61000037,6.60,6.25,5.20,6.75,6.50,5.75,6.33,,,,
37,61000038,8.40,7.00,4.20,7.75,6.75,7.00,7.17,,,,
38,61000039,8.00,6.00,4.80,6.50,5.00,4.75,5.42,,,,
39,61000040,6.40,5.75,5.20,7.00,3.50,4.00,4.83,,,,
40,61000041,8.00,5.75,6.00,7.50,5.25,5.00,5.92,,,,
41,61000042,9.40,7.50,7.80,8.50,8.00,7.25,7.92,,,,
42,61000043,9.20,8.00,7.60,8.50,7.50,6.00,7.33,,,,
43,61000044,8.00,7.25,4.20,7.75,5.25,4.50,5.83,,,,
44,61000045,6.40,5.50,3.20,2.75,3.00,4.00,3.25,,,,
45,61000046,7.20,7.00,3.00,4.50,6.00,6.50,5.67,,,,
46,61000047,8.20,6.00,7.00,6.75,7.50,5.50,6.58,,,,
