,SBD,Toan,Van,NgoaiNgu,VatLy,HoaHoc,SinhHoc,DiemTBTuNhien,LichSu,DiaLy,GDCD,DiemTBXaHoi
54,54000055,5.80,6.50,2.20,,,,,4.75,6.25,9.00,6.67
55,54000056,4.20,4.75,2.60,,,,,4.75,5.50,6.50,5.58
56,54000057,3.60,5.00,3.40,,,,,4.50,5.75,6.00,5.42
57,54000058,4.40,4.75,,,,,,7.00,,,2.33
58,54000059,7.00,5.25,6.80,6.25,5.50,5.50,5.75,,,,
59,54000060,5.60,5.50,3.60,4.25,4.75,5.75,4.92,,,,
60,54000061,5.80,3.75,2.60,,,,,3.25,5.00,7.50,5.25
61,54000062,8.80,6.25,3.40,4.00,5.50,6.25,5.25,,,,
62,54000063,7.60,6.25,4.60,,,,,6.25,8.50,8.75,7.83
63,54000064,5.60,5.25,,,,,,5.75,,,1.92
64,54000065,6.20,6.00,3.00,4.50,5.25,4.50,4.75,,,,
65,54000066,4.00,3.25,,,,,,3.25,3.75,,2.33
66,54000067,8.40,6.00,5.20,7.75,7.00,4.75,6.50,,,,
67,54000068,8.60,7.75,6.00,,,,,8.50,9.00,8.50,8.67
68,54000069,5.80,6.50,3.20,,,,,3.50,7.25,7.75,6.17
69,54000070,7.60,6.50,4.20,,,,,3.75,6.50,8.50,6.25
70,54000071,6.80,5.75,2.20,,,,,6.00,6.75,7.25,6.67
71,54000072,3.60,3.75,3.00,,,,,5.00,5.50,6.25,5.58
72,54000073,2.80,3.50,1.80,,,,,3.75,6.25,6.25,5.42
73,54000074,8.40,6.00,4.00,5.00,7.75,5.50,6.08,,,,
74,54000075,6.80,5.00,2.40,6.50,4.50,4.50,5.17,,,,
75,54000076,7.80,5.50,2.60,7.00,6.50,5.25,6.25,,,,
76,54000077,7.60,5.50,4.80,6.50,5.75,5.25,5.83,,,,
77,54000078,5.40,5.25,2.20,4.00,4.50,3.50,4.00,,,,
78,54000079,8.00,6.75,3.20,7.75,6.75,6.25,6.92,,,,
79,54000080,4.40,6.50,,,,,,5.25,,,1.75
80,54000081,7.60,,,7.00,4.75,,3.92,,,,
81,54000082,6.80,4.50,3.00,4.25,5.25,5.00,4.83,,,,
82,54000083,8.00,6.00,4.00,7.50,6.00,4.75,6.08,,,,
83,54000084,4.60,5.25,,,,,,5.00,,,1.67
84,54000085,8.20,6.50,6.00,8.25,7.00,5.00,6.75,,,,
85,54000086,7.00,6.25,4.80,4.00,5.25,4.25,4.50,,,,
86,54000087,6.80,6.00,3.60,,,,,8.00,7.75,8.50,8.08
87,54000088,7.60,6.75,4.20,,,,,8.75,8.50,9.25,8.83
88,54000089,5.80,5.50,2.80,,,,,3.25,4.25,7.00,4.83
89,54000090,7.40,7.75,5.60,,,,,7.50,8.00,9.50,8.33
90,54000091,7.80,7.25,3.20,6.75,6.75,4.50,6.00,,,,
91,54000092,8.40,6.25,4.60,6.50,5.50,4.75,5.58,,,,
92,54000093,5.80,4.00,2.60,,,,,4.50,5.50,7.50,5.83
93,54000094,6.40,6.00,3.80,,,,,5.50,7.50,8.50,7.17
94,54000095,5.00,3.75,2.60,,,,,4.25,5.25,7.00,5.50
95,54000096,8.00,7.50,4.40,6.25,8.00,5.75,6.67,,,,
96,54000097,6.60,6.00,4.00,,,,,4.75,5.75,9.00,6.50
97,54000098,6.40,6.25,3.00,,,,,5.25,6.50,8.75,6.83
98,54000099,5.60,5.00,3.80,,,,,5.00,6.25,7.25,6.17
99,54000100,2.60,3.75,,,,,,5.00,,,1.67
100,54000101,7.20,5.50,3.60,,,,,7.25,7.25,8.00,7.50
101,54000102,7.00,,8.80,6.25,,,2.08,,,,
102,54000103,6.00,6.50,3.00,,,,,5.00,7.00,8.75,6.92
103,54000104,7.20,5.00,3.60,4.00,3.75,5.00,4.25,,,,
104,54000105,8.20,7.50,4.60,7.25,7.75,5.25,6.75,,,,
105,54000106,5.40,5.75,4.00,,,,,4.00,7.50,8.50,6.67
106,54000107,5.80,7.00,3.00,,,,,7.25,7.50,8.00,7.58
107,54000108,3.60,5.00,3.00,,,,,4.50,5.75,7.50,5.92
108,54000109,5.60,5.50,2.80,3.25,4.50,6.00,4.58,,,,
109,54000110,8.20,7.25,4.80,6.00,7.50,6.00,6.50,,,,
110,54000111,7.20,7.25,4.60,4.75,4.50,5.50,4.92,,,,
111,54000112,8.00,7.25,4.40,,,,,6.25,8.50,8.75,7.83
112,54000113,6.80,7.50,3.20,,,,,5.25,6.75,8.00,6.67
113,54000114,7.40,7.25,3.40,5.25,6.00,4.00,5.08,,,,
114,54000115,7.00,6.50,4.60,,,,,7.25,8.25,8.50,8.00
115,54000116,6.80,6.50,3.60,,,,,4.00,5.00,7.00,5.33
116,54000117,5.60,4.75,2.60,,,,,2.75,5.50,6.25,4.83
117,54000118,7.00,6.75,4.00,5.75,7.25,4.00,5.67,,,,
118,54000119,8.80,6.75,6.60,8.75,8.50,6.75,8.00,,,,
119,54000120,5.80,4.50,3.40,,,,,3.50,5.50,7.00,5.33
120,54000121,5.00,5.00,1.80,,,,,3.75,6.50,7.50,5.92
121,54000122,5.40,4.75,2.80,,,,,3.00,6.25,7.75,5.67
122,54000123,7.40,6.25,,,,,,7.00,,,2.33
123,54000124,6.00,5.50,2.00,,,,,5.50,6.25,8.50,6.75
124,54000125,2.60,4.50,,,,,,6.50,,,2.17
125,54000126,6.20,6.75,,,,,,9.00,,,3.00
126,54000127,6.60,6.75,3.00,,,,,4.00,6.75,7.50,6.08
127,54000128,3.80,6.50,2.80,,,,,5.25,4.25,7.75,5.75
128,54000129,4.60,6.00,2.80,,,,,4.50,6.50,7.25,6.08
129,54000130,8.20,6.25,4.20,7.50,8.50,7.50,7.83,,,,
130,54000131,8.40,7.00,6.40,8.25,8.25,5.75,7.42,,,,
131,54000132,8.60,7.00,3.60,7.75,7.75,6.75,7.42,,,,
132,54000133,6.80,6.25,3.80,,,,,3.75,7.00,9.00,6.58
133,54000134,8.40,,,,7.75,7.00,4.92,,,,
134,54000135,3.40,5.50,,,,,,5.25,,,1.75
135,54000136,4.60,6.75,3.80,,,,,4.75,5.25,8.00,6.00
136,54000137,5.60,6.00,2.40,,,,,3.50,6.00,8.00,5.83
137,54000138,6.40,8.50,3.20,,,,,4.25,6.00,8.75,6.33
138,54000139,5.80,5.75,2.20,,,,,2.75,6.00,6.50,5.08
139,54000140,6.80,5.75,3.60,3.50,4.25,3.50,3.75,,,,
140,54000141,4.60,5.50,,,,,,5.50,,,1.83
141,54000142,7.20,7.00,2.40,6.25,4.75,5.00,5.33,,,,
142,54000143,6.40,7.25,3.00,,,,,4.00,6.25,7.75,6.00
143,54000144,6.80,5.75,4.80,6.25,6.25,7.00,6.50,,,,
144,54000145,3.80,4.75,3.00,,,,,4.75,5.25,6.00,5.33
145,54000146,6.80,4.75,2.00,,,,,2.50,5.25,6.25,4.67
146,54000147,5.60,5.50,3.20,,,,,5.00,6.25,8.75,6.67
147,54000148,8.40,8.00,5.60,,,,,8.00,8.25,9.25,8.50
148,54000149,5.80,6.50,6.20,,,,,6.50,7.75,8.25,7.50
149,54000150,7.00,5.75,,,,,,7.75,,,2.58
150,54000151,6.00,6.50,2.60,,,,,7.25,8.00,8.25,7.83
151,54000152,5.00,4.75,2.20,,,,,4.75,5.50,7.00,5.75
152,54000153,6.20,4.75,2.20,,,,,3.50,6.75,6.25,5.50
153,54000154,7.00,,,,7.75,7.25,5.00,,,,
154,54000155,6.00,4.25,2.60,,,,,2.75,4.50,9.25,5.50
155,54000156,7.00,4.75,3.00,6.25,5.25,3.75,5.08,,,,
156,54000157,9.20,5.50,6.20,5.75,5.25,6.00,5.67,,,,
157,54000158,7.80,6.50,3.80,,,,,4.25,6.75,9.00,6.67
158,54000159,5.20,7.25,4.00,,,,,5.50,6.25,9.00,6.92
159,54000160,8.20,6.75,5.20,7.25,7.50,6.50,7.08,,,,
160,54000161,5.20,5.00,3.00,,,,,4.50,8.00,9.50,7.33
161,54000162,7.60,6.50,4.40,,,,,5.75,8.00,9.00,7.58
162,54000163,,7.25,,,,,,9.25,8.00,,5.75
163,54000164,6.80,6.50,4.80,4.75,4.25,4.25,4.42,,,,
164,54000165,2.60,4.50,,,,,,3.50,,,1.17
165,54000166,3.40,5.00,,,,,,4.50,,,1.50
166,54000167,7.40,4.50,4.80,5.50,7.25,6.75,6.50,,,,
167,54000168,6.00,4.75,3.40,,,,,5.75,7.50,8.50,7.25
168,54000169,4.00,6.50,2.80,,,,,4.25,7.25,6.50,6.00
169,54000170,4.00,5.00,2.00,,,,,3.25,4.75,7.50,5.17
170,54000171,6.80,5.75,2.20,,,,,2.75,6.25,7.50,5.50
171,54000172,3.40,6.00,2.80,,,,,5.25,7.50,8.25,7.00
172,54000173,1.80,6.00,2.40,,,,,5.50,5.25,6.25,5.67
173,54000174,8.00,6.00,,,,,,9.25,,,3.08
174,54000175,6.80,5.75,2.60,,,,,4.00,5.75,6.25,5.33
175,54000176,5.80,8.50,3.20,,,,,6.75,7.25,9.00,7.67
176,54000177,4.20,5.00,3.60,,,,,5.00,4.50,6.75,5.42
177,54000178,,8.25,,,,,,9.50,9.00,,6.17
178,54000179,5.20,5.75,,,,,,4.25,,,1.42
179,54000180,6.00,5.75,2.20,,,,,5.00,5.25,8.50,6.25
180,54000181,5.40,3.50,2.40,,,,,4.00,6.25,7.25,5.83
181,54000182,3.60,5.00,2.80,,,,,3.25,5.00,7.00,5.08
182,54000183,7.20,6.25,3.60,,,,,6.50,7.50,8.50,7.50
183,54000184,4.80,6.25,3.00,,,,,4.00,7.75,6.75,6.17
184,54000185,3.60,5.75,2.00,,,,,4.75,6.00,7.00,5.92
185,54000186,4.80,4.25,3.00,,,,,2.75,5.00,6.25,4.67
186,54000187,8.60,,,,7.50,7.25,4.92,,,,
187,54000188,5.00,6.00,3.40,,,,,3.75,7.50,7.25,6.17
188,54000189,3.40,5.50,2.80,,,,,5.50,6.25,7.50,6.42
189,54000190,5.40,5.00,2.60,,,,,5.00,6.50,6.25,5.92
190,54000191,4.40,5.50,2.60,,,,,4.00,4.50,7.25,5.25
191,54000192,6.40,6.75,4.40,,,,,7.25,6.50,9.50,7.75
192,54000193,7.00,6.50,3.80,,,,,4.75,6.50,8.75,6.67
193,54000194,4.60,4.50,2.80,,,,,3.25,4.50,5.75,4.50
194,54000195,8.40,8.00,5.20,8.25,7.75,6.25,7.42,,,,
195,54000196,6.20,6.75,3.00,,,,,3.50,5.50,8.00,5.67
196,54000197,6.20,5.50,2.00,,,,,4.00,5.50,8.25,5.92
197,54000198,5.20,5.00,2.60,,,,,4.25,6.50,5.25,5.33
198,54000199,5.80,5.50,3.20,,,,,5.00,8.50,8.50,7.33
199,54000200,,7.75,,,,,,9.25,9.50,,6.25
200,54000201,2.40,2.50,,,,,,4.75,7.00,,3.92
201,54000202,6.80,6.75,2.60,,,,,6.50,7.50,8.25,7.42
202,54000203,5.60,6.50,5.60,,,,,6.50,6.75,7.75,7.00
203,54000204,6.00,5.75,3.40,,,,,3.25,6.75,7.75,5.92
204,54000205,4.80,5.50,2.80,,,,,4.50,6.50,6.00,5.67
205,54000206,5.60,5.25,3.80,,,,,5.25,6.00,7.75,6.33
206,54000207,4.40,5.25,1.60,,,,,4.00,6.50,8.25,6.25
207,54000208,7.60,8.00,5.40,,,,,8.00,8.50,9.50,8.67
208,54000209,6.20,6.25,3.60,,,,,4.00,6.50,8.25,6.25
209,54000210,7.60,7.25,5.00,7.25,7.75,5.25,6.75,,,,
210,54000211,3.20,5.50,1.80,,,,,4.50,4.50,,3.00
211,54000212,3.60,5.50,3.00,,,,,6.00,4.75,6.25,5.67
212,54000213,2.80,3.50,3.00,,,,,2.00,4.00,7.75,4.58
213,54000214,5.00,5.25,3.40,,,,,3.75,7.00,6.75,5.83
214,54000215,4.00,5.75,3.60,,,,,5.50,4.50,7.25,5.75
215,54000216,8.00,6.75,4.80,7.75,6.75,6.00,6.83,,,,
216,54000217,,5.00,,,,,,5.50,6.50,9.50,7.17
217,54000218,5.80,5.75,4.40,,,,,3.75,6.75,8.25,6.25
218,54000219,5.60,6.50,4.00,,,,,4.25,7.25,8.25,6.58
219,54000220,8.60,6.75,4.00,7.50,8.00,7.00,7.50,,,,
220,54000221,7.60,6.75,4.80,6.75,7.75,6.00,6.83,,,,
221,54000222,8.80,7.00,4.80,5.75,9.00,6.25,7.00,,,,
222,54000223,7.20,5.25,5.00,,,,,4.25,6.25,7.75,6.08
223,54000224,7.60,6.25,3.00,,,,,4.50,6.25,8.00,6.25
224,54000225,3.00,4.75,4.00,,,,,4.00,5.50,7.00,5.50
225,54000226,6.60,6.50,4.40,,,,,8.25,7.25,7.50,7.67
226,54000227,7.00,6.00,3.80,,,,,4.00,5.00,7.25,5.42
227,54000228,8.60,6.75,4.60,6.50,8.25,7.50,7.42,,,,
228,54000229,7.00,7.00,4.20,,,,,3.00,8.50,9.25,6.92
229,54000230,5.80,7.25,2.20,,,,,7.25,7.50,8.25,7.67
230,54000231,7.60,,,,7.25,8.00,5.08,,,,
231,54000232,7.40,6.50,3.80,5.00,6.00,4.75,5.25,,,,
232,54000233,8.00,7.75,5.00,6.50,6.75,6.75,6.67,,,,
233,54000234,6.00,3.75,2.00,,,,,3.50,4.50,4.50,4.17
234,54000235,4.80,7.00,2.80,,,,,4.50,6.25,8.50,6.42
235,54000236,8.20,6.25,5.20,8.25,8.50,7.50,8.08,,,,
236,54000237,5.00,5.50,2.60,,,,,3.25,5.25,5.00,4.50
237,54000238,8.60,7.25,5.40,7.50,8.00,6.00,7.17,,,,
238,54000239,7.80,5.25,4.20,7.75,7.75,6.50,7.33,,,,
239,54000240,8.20,7.00,2.60,6.25,7.75,6.50,6.83,,,,
240,54000241,8.00,6.75,3.40,7.75,6.75,6.00,6.83,,,,
241,54000242,8.00,7.00,4.80,,,,,5.00,8.50,9.50,7.67
242,54000243,7.60,7.50,4.00,5.25,6.00,5.50,5.58,,,,
243,54000244,8.80,6.00,5.00,5.75,6.50,7.75,6.67,,,,
244,54000245,6.20,5.50,4.00,,,,,3.75,6.75,7.50,6.00
245,54000246,5.80,5.75,3.20,,,,,4.00,5.75,7.75,5.83
246,54000247,7.20,6.25,3.00,,,,,5.00,7.00,7.75,6.58
247,54000248,4.00,5.25,2.60,,,,,3.00,3.00,5.50,3.83
248,54000249,6.80,4.75,3.00,,,,,4.25,6.25,8.50,6.33
249,54000250,3.80,5.50,3.40,,,,,4.50,6.25,7.25,6.00
250,54000251,5.00,5.75,3.00,,,,,4.25,5.50,8.75,6.17
251,54000252,6.00,4.50,3.40,,,,,5.75,8.50,8.00,7.42
252,54000253,7.60,5.25,,,,,,7.00,,,2.33
253,54000254,2.20,4.00,1.80,,,,,2.75,5.50,8.75,5.67
254,54000255,2.80,7.75,2.60,,,,,3.25,7.00,7.75,6.00
255,54000256,6.80,7.50,3.20,,,,,3.75,6.50,9.00,6.42
256,54000257,,5.50,,,,,,4.50,6.50,,3.67
257,54000258,3.20,6.50,2.60,,,,,4.50,5.75,6.25,5.50
258,54000259,8.40,7.00,2.60,5.75,6.75,5.25,5.92,,,,
259,54000260,8.60,6.75,4.20,7.25,7.75,5.25,6.75,,,,
260,54000261,6.80,6.25,3.60,,,,,6.00,5.75,9.00,6.92
261,54000262,6.20,6.25,3.60,,,,,4.50,6.00,7.75,6.08
262,54000263,5.60,5.75,3.60,,,,,6.75,6.75,9.50,7.67
263,54000264,7.20,7.00,4.60,,,,,6.25,7.25,8.25,7.25
264,54000265,5.20,4.25,3.20,,,,,4.00,6.75,8.25,6.33
265,54000266,6.80,6.75,3.80,,,,,5.25,6.50,9.00,6.92
266,54000267,7.00,6.00,3.40,,,,,7.25,8.25,9.75,8.42
267,54000268,7.00,5.25,3.60,,,,,5.00,7.75,9.00,7.25
268,54000269,5.80,5.50,2.60,,,,,3.50,6.25,7.75,5.83
269,54000270,5.80,5.00,1.00,,,,,3.50,5.50,7.75,5.58
270,54000271,8.20,5.25,3.20,6.50,7.50,3.50,5.83,,,,
271,54000272,7.80,5.50,3.80,,,,,3.75,7.50,8.00,6.42
272,54000273,5.20,6.00,3.40,,,,,4.25,7.00,7.75,6.33
273,54000274,4.80,5.75,3.40,,,,,2.75,7.25,8.25,6.08
274,54000275,7.00,5.50,2.80,,,,,5.00,6.00,7.75,6.25
275,54000276,6.00,7.00,4.20,,,,,4.75,7.50,9.75,7.33
276,54000277,5.40,5.50,3.00,,,,,3.75,5.25,8.00,5.67
277,54000278,7.40,7.25,2.60,6.25,6.25,5.25,5.92,,,,
278,54000279,7.00,6.50,5.20,6.50,7.50,6.00,6.67,,,,
279,54000280,7.60,6.00,3.20,,,,,6.25,7.50,8.75,7.50
280,54000281,6.40,6.25,2.20,,,,,4.00,4.50,5.25,4.58
281,54000282,6.80,6.50,3.00,,,,,4.50,7.00,7.50,6.33
282,54000283,5.00,5.25,3.00,,,,,4.25,7.25,7.75,6.42
283,54000284,7.60,6.75,4.00,,,,,3.75,5.50,9.00,6.08
284,54000285,6.80,5.75,3.00,,,,,6.25,7.50,9.25,7.67
285,54000286,6.20,8.00,3.40,,,,,5.50,5.75,9.00,6.75
286,54000287,5.60,4.92,2.40,,,,,1.25,6.50,9.25,5.67
287,54000288,4.60,4.75,2.60,,,,,2.75,3.75,6.50,4.33
288,54000289,8.20,6.75,5.00,7.25,8.00,6.00,7.08,,,,
289,54000290,7.00,6.00,4.00,,,,,2.75,5.50,9.25,5.83
290,54000291,8.00,7.75,3.60,,,,,4.50,7.75,9.25,7.17
291,54000292,7.60,5.75,2.20,4.50,6.75,6.75,6.00,,,,
292,54000293,4.80,4.75,3.20,,,,,7.25,6.75,8.00,7.33
293,54000294,3.80,4.25,2.60,,,,,2.75,5.50,6.25,4.83
294,54000295,6.40,5.50,2.80,,,,,7.50,7.00,8.25,7.58
295,54000296,7.20,7.75,4.60,,,,,3.75,7.25,9.00,6.67
296,54000297,4.40,4.50,,,,,,7.00,7.00,,4.67
297,54000298,8.60,5.50,4.00,7.00,8.25,6.75,7.33,,,,
298,54000299,7.00,7.25,5.20,,,,,8.25,7.50,10.00,8.58
299,54000300,7.40,7.00,4.20,,,,,4.25,7.75,9.25,7.08
300,54000301,4.20,4.50,2.60,,,,,3.25,4.00,6.00,4.42
301,54000302,7.00,6.25,2.60,4.75,4.25,5.25,4.75,,,,
302,54000303,7.40,5.75,3.40,,,,,6.25,8.25,9.25,7.92
303,54000304,7.40,7.25,4.80,,,,,5.25,7.75,8.50,7.17
304,54000305,6.80,7.00,3.80,,,,,8.00,7.25,7.50,7.58
305,54000306,5.40,5.75,2.60,,,,,7.25,7.00,7.75,7.33
306,54000307,5.20,5.75,,,,,,3.25,7.25,,3.50
307,54000308,5.40,6.75,1.40,,,,,3.75,5.00,7.50,5.42
308,54000309,7.00,5.25,6.60,,,,,5.50,7.25,8.75,7.17
309,54000310,7.80,7.75,6.00,5.50,3.50,4.00,4.33,,,,
310,54000311,8.60,8.00,6.20,7.50,8.50,7.00,7.67,,,,
311,54000312,6.60,8.25,4.40,,,,,8.00,8.75,9.00,8.58
312,54000313,8.20,7.50,4.80,7.50,7.50,6.50,7.17,,,,
313,54000314,7.00,5.25,2.40,,,,,4.25,5.75,9.75,6.58
314,54000315,7.00,6.50,3.20,,,,,6.50,7.75,8.50,7.58
315,54000316,8.00,6.50,5.80,6.75,6.25,7.25,6.75,,,,
316,54000317,7.20,7.00,4.40,,,,,5.75,8.00,8.25,7.33
317,54000318,8.80,6.50,5.60,8.25,5.75,7.25,7.08,,,,
318,54000319,6.00,5.75,2.60,,,,,3.25,5.75,8.00,5.67
319,54000320,5.80,5.25,3.40,,,,,3.50,6.50,8.25,6.08
320,54000321,8.00,5.75,2.20,,,,,3.50,5.50,8.00,5.67
321,54000322,8.20,4.25,4.00,,,,,5.50,6.75,9.00,7.08
322,54000323,7.20,7.00,5.00,6.25,6.00,4.25,5.50,,,,
323,54000324,7.20,8.00,3.80,4.25,6.00,6.50,5.58,,,,
324,54000325,7.40,7.00,3.20,,,,,6.25,7.75,8.75,7.58
325,54000326,8.40,6.50,5.60,7.25,5.75,4.25,5.75,,,,
326,54000327,5.80,7.00,3.40,,,,,2.00,6.25,8.25,5.50
327,54000328,7.00,,,,6.50,6.75,4.42,,,,
328,54000329,7.40,6.25,3.80,,,,,5.00,7.25,7.75,6.67
329,54000330,9.00,6.25,5.60,6.50,7.75,6.50,6.92,,,,
330,54000331,7.20,5.00,3.60,6.25,5.25,3.75,5.08,,,,
331,54000332,5.60,4.25,4.20,,,,,3.50,6.00,5.75,5.08
332,54000333,3.20,3.50,2.60,,,,,2.50,6.50,6.50,5.17
333,54000334,8.20,7.00,7.60,6.25,5.75,6.50,6.17,,,,
334,54000335,7.60,,,,5.75,5.75,3.83,,,,
335,54000336,9.00,7.50,3.80,5.00,6.75,5.25,5.67,,,,
336,54000337,4.80,7.00,2.20,,,,,4.75,7.50,9.00,7.08
337,54000338,6.80,7.00,4.20,,,,,6.00,6.75,8.75,7.17
338,54000339,3.00,3.75,,,,,,4.00,,,1.33
339,54000340,6.20,6.25,3.80,,,,,4.25,6.75,7.00,6.00
340,54000341,5.80,4.75,,,,,,4.75,6.75,,3.83
341,54000342,6.00,4.75,3.20,,,,,4.25,6.00,7.50,5.92
342,54000343,4.60,6.50,2.20,,,,,4.00,4.75,6.75,5.17
343,54000344,2.40,7.00,4.20,4.50,6.75,4.50,5.25,,,,
344,54000345,8.20,5.67,4.00,7.25,7.00,4.75,6.33,,,,
345,54000346,4.60,4.75,3.00,,,,,4.00,5.50,7.75,5.75
346,54000347,6.80,4.75,2.80,,,,,4.50,4.75,6.50,5.25
347,54000348,5.00,6.25,4.20,,,,,3.25,6.50,8.00,5.92
348,54000349,7.80,6.25,4.60,7.50,6.25,4.50,6.08,,,,
349,54000350,6.60,5.75,3.80,4.25,4.75,5.00,4.67,,,,
350,54000351,5.80,5.75,3.60,,,,,4.75,5.25,7.25,5.75
351,54000352,6.40,6.50,4.80,,,,,5.50,8.00,7.50,7.00
352,54000353,8.00,5.75,4.00,4.75,6.25,5.00,5.33,,,,
353,54000354,7.00,3.50,5.60,4.00,6.00,4.75,4.92,,,,
354,54000355,7.40,3.25,2.40,3.75,4.75,5.50,4.67,,,,
355,54000356,6.40,6.25,5.40,,,,,,,,
356,54000357,7.60,6.75,4.00,5.75,7.00,6.00,6.25,,,,
357,54000358,6.80,5.25,2.20,,,,,3.25,7.25,7.25,5.92
358,54000359,9.20,7.25,6.20,7.00,8.75,8.50,8.08,,,,
359,54000360,7.20,7.00,5.40,,,,,5.75,8.00,7.50,7.08
360,54000361,7.20,7.75,4.20,,,,,5.25,4.75,8.00,6.00
361,54000362,7.60,7.25,6.80,6.75,7.75,5.00,6.50,,,,
362,54000363,6.80,6.00,2.00,,,,,6.50,7.00,8.75,7.42
363,54000364,8.20,6.00,,,,,,9.00,,,3.00
364,54000365,7.60,6.50,3.60,6.50,6.50,4.75,5.92,,,,
365,54000366,7.00,6.75,5.20,,,,,5.75,8.00,9.50,7.75
366,54000367,8.00,8.25,6.00,,,,,6.75,8.00,9.25,8.00
367,54000368,2.40,3.75,,,,,,3.50,4.25,,2.58
368,54000369,7.40,6.75,,,,,,9.00,,,3.00
369,54000370,7.00,8.00,,,,,,6.25,,,2.08
370,54000371,5.40,6.50,1.60,,,,,4.50,6.00,8.75,6.42
371,54000372,7.60,6.25,3.60,6.50,6.50,5.75,6.25,,,,
372,54000373,6.60,7.00,4.00,,,,,5.00,7.75,8.00,6.92
373,54000374,4.20,5.25,,,,,,7.50,,,2.50
374,54000375,6.00,5.50,2.00,,,,,3.75,6.50,7.75,6.00
