,SBD,Toan,Van,NgoaiNgu,VatLy,HoaHoc,SinhHoc,DiemTBTuNhien,LichSu,DiaLy,GDCD,DiemTBXaHoi
67,33000068,3.00,4.50,1.80,,,,,4.00,7.50,7.00,6.17
68,33000069,5.00,6.00,2.00,,,,,3.75,8.00,8.25,6.67
69,33000070,8.00,7.25,3.00,8.50,7.00,4.50,6.67,,,,
70,33000071,4.20,6.50,2.40,,,,,6.00,7.00,8.75,7.25
71,33000072,6.00,7.50,2.00,,,,,5.00,6.75,7.00,6.25
72,33000073,4.60,6.75,2.40,,,,,3.50,6.50,8.00,6.00
73,33000074,7.60,7.25,3.40,,,,,5.50,5.75,8.75,6.67
74,33000075,7.60,7.00,4.00,,,,,4.50,8.25,9.00,7.25
75,33000076,8.80,6.75,3.60,7.75,8.00,5.75,7.17,,,,
76,33000077,6.00,6.00,4.20,,,,,4.00,6.50,8.50,6.33
77,33000078,8.20,7.50,7.20,,,,,6.00,7.25,7.75,7.00
78,33000079,8.60,6.75,4.80,6.75,8.00,6.00,6.92,,,,
79,33000080,5.40,7.00,4.60,,,,,4.75,7.25,8.50,6.83
80,33000081,9.40,6.50,8.20,9.50,10.00,6.25,8.58,,,,
81,33000082,7.40,5.50,3.60,,,,,4.25,6.75,7.25,6.08
82,33000083,7.60,7.75,3.00,,,,,5.25,7.00,8.25,6.83
83,33000084,1.00,4.25,2.60,,,,,2.75,2.50,3.00,2.75
84,33000085,3.40,5.50,2.20,,,,,4.50,4.75,6.75,5.33
85,33000086,4.40,5.50,2.60,,,,,3.50,6.00,8.50,6.00
86,33000087,4.60,6.25,1.80,,,,,3.25,7.50,6.75,5.83
87,33000088,6.60,6.00,3.40,,,,,4.25,5.75,7.25,5.75
88,33000089,5.20,6.75,4.80,,,,,3.50,7.75,8.75,6.67
89,33000090,6.60,6.75,4.80,,,,,6.00,8.25,8.75,7.67
90,33000091,5.20,4.75,3.00,,,,,4.75,7.50,8.25,6.83
91,33000092,7.40,8.50,4.80,,,,,5.00,7.50,9.00,7.17
92,33000093,5.60,7.00,4.60,,,,,6.25,6.25,7.50,6.67
93,33000094,5.80,7.75,3.20,,,,,3.50,5.75,7.00,5.42
94,33000095,8.60,6.50,2.80,7.50,5.00,4.25,5.58,,,,
95,33000096,8.20,7.25,4.20,,,,,6.50,7.50,8.50,7.50
96,33000097,8.60,7.25,5.20,,,,,6.25,7.75,7.25,7.08
97,33000098,3.60,6.00,4.00,,,,,3.50,6.00,6.25,5.25
98,33000099,6.20,7.50,2.40,,,,,4.75,7.25,7.50,6.50
99,33000100,6.20,7.25,4.80,,,,,8.50,6.75,8.50,7.92
100,33000101,7.80,6.00,3.60,,,,,5.00,5.00,7.75,5.92
101,33000102,5.00,5.50,2.20,,,,,5.25,6.25,8.00,6.50
102,33000103,6.60,4.50,2.80,,,,,3.75,6.25,6.50,5.50
103,33000104,5.00,4.75,3.00,,,,,3.25,6.25,7.75,5.75
104,33000105,8.40,6.00,4.20,4.25,7.50,7.50,6.42,,,,
105,33000106,7.80,5.50,9.80,,,,,3.50,8.75,9.00,7.08
106,33000107,9.00,5.25,7.60,8.50,5.00,4.00,5.83,,,,
107,33000108,8.60,6.00,5.40,7.25,7.75,5.25,6.75,,,,
108,33000109,7.20,7.00,3.60,2.75,5.75,4.75,4.42,,,,
109,33000110,8.60,9.00,7.40,,,,,5.75,7.00,8.50,7.08
110,33000111,6.00,6.00,4.60,,,,,4.25,6.00,8.25,6.17
111,33000112,7.20,7.25,1.80,,,,,4.75,7.25,7.25,6.42
112,33000113,4.00,4.25,2.60,,,,,3.00,6.00,6.75,5.25
113,33000114,6.20,8.50,7.00,,,,,2.50,6.50,8.50,5.83
114,33000115,7.80,7.25,5.60,,,,,5.75,7.50,9.25,7.50
115,33000116,7.00,8.00,5.00,,,,,5.75,7.75,9.25,7.58
116,33000117,8.00,8.25,5.40,,,,,8.75,8.25,9.75,8.92
117,33000118,6.40,8.25,2.00,,,,,4.25,4.75,7.25,5.42
118,33000119,8.80,6.75,4.60,4.00,6.25,8.25,6.17,,,,
119,33000120,9.40,6.75,8.00,8.75,5.75,7.00,7.17,,,,
120,33000121,7.20,8.00,3.80,,,,,6.50,6.75,8.50,7.25
121,33000122,9.00,6.75,6.40,8.25,8.00,5.00,7.08,,,,
122,33000123,3.40,6.50,1.80,,,,,3.75,6.00,6.00,5.25
123,33000124,5.40,6.25,2.20,,,,,4.75,5.00,7.50,5.75
124,33000125,3.60,6.50,2.60,,,,,6.00,7.75,7.00,6.92
125,33000126,8.80,6.25,4.80,8.50,7.25,5.50,7.08,,,,
126,33000127,4.80,6.25,2.80,,,,,7.00,5.75,8.00,6.92
127,33000128,5.60,7.75,2.40,,,,,4.50,6.25,7.25,6.00
128,33000129,6.20,7.25,2.20,,,,,5.50,7.25,7.50,6.75
129,33000130,8.20,8.50,7.00,,,,,3.25,6.00,7.50,5.58
130,33000131,7.80,7.00,5.80,,,,,6.00,8.25,8.25,7.50
131,33000132,8.00,6.50,6.80,7.00,5.75,5.50,6.08,,,,
132,33000133,7.20,6.00,2.40,,,,,8.75,7.75,9.25,8.58
133,33000134,3.40,5.50,1.80,,,,,2.50,5.25,6.25,4.67
134,33000135,5.40,6.75,4.00,,,,,4.25,6.75,7.50,6.17
135,33000136,7.40,7.25,4.00,,,,,5.25,6.75,8.25,6.75
136,33000137,8.60,6.00,3.20,8.00,7.50,5.00,6.83,,,,
137,33000138,6.40,6.75,4.20,,,,,5.00,6.00,7.50,6.17
138,33000139,7.60,7.25,4.00,,,,,5.00,6.50,8.00,6.50
139,33000140,7.60,6.25,7.00,,,,,6.75,6.25,8.00,7.00
140,33000141,9.20,7.25,3.80,7.75,7.25,7.25,7.42,,,,
141,33000142,7.00,6.25,2.60,,,,,4.00,7.00,8.00,6.33
142,33000143,8.00,6.50,6.80,4.25,3.50,3.50,3.75,,,,
143,33000144,7.20,6.50,2.00,,,,,5.50,5.50,6.75,5.92
144,33000145,6.60,7.50,3.60,,,,,4.50,5.75,7.50,5.92
145,33000146,8.40,7.00,5.20,,,,,5.25,5.50,7.50,6.08
146,33000147,4.20,7.25,3.60,,,,,4.75,5.50,6.25,5.50
147,33000148,6.80,7.00,3.00,,,,,6.75,6.75,7.75,7.08
148,33000149,8.40,9.25,7.60,,,,,5.00,7.00,8.25,6.75
149,33000150,5.20,8.25,3.00,,,,,6.00,6.00,8.00,6.67
150,33000151,3.00,5.75,2.80,,,,,4.00,5.75,7.75,5.83
151,33000152,5.20,5.75,3.40,,,,,4.00,5.75,5.00,4.92
152,33000153,7.80,7.25,2.80,,,,,4.25,8.25,8.25,6.92
153,33000154,3.80,7.25,2.40,,,,,3.25,6.25,7.00,5.50
154,33000155,8.60,8.00,6.00,,,,,6.75,8.00,9.00,7.92
155,33000156,8.40,8.00,5.20,,,,,8.25,8.00,8.75,8.33
156,33000157,7.40,8.25,7.60,,,,,3.75,5.75,8.75,6.08
157,33000158,6.20,5.75,4.60,,,,,8.00,7.00,8.50,7.83
158,33000159,6.00,7.50,4.80,,,,,4.75,7.00,7.25,6.33
159,33000160,7.40,7.75,3.40,,,,,7.00,8.00,9.00,8.00
160,33000161,8.20,6.50,3.60,,,,,6.00,6.75,8.50,7.08
161,33000162,6.80,7.75,2.20,,,,,8.25,8.00,7.50,7.92
162,33000163,8.20,8.00,7.80,,,,,5.25,7.25,9.25,7.25
163,33000164,7.20,6.00,5.20,,,,,8.25,8.25,9.50,8.67
164,33000165,2.60,6.50,2.60,,,,,3.50,4.00,6.25,4.58
165,33000166,6.00,7.25,4.60,,,,,4.50,5.25,6.75,5.50
166,33000167,3.80,5.75,3.80,,,,,4.75,6.25,7.00,6.00
167,33000168,8.60,6.50,4.60,8.00,8.00,4.75,6.92,,,,
168,33000169,5.60,6.75,2.60,,,,,5.00,8.00,8.25,7.08
169,33000170,7.60,8.50,6.00,,,,,5.75,5.50,9.50,6.92
170,33000171,8.40,6.75,5.40,8.25,7.75,5.25,7.08,,,,
171,33000172,8.20,5.25,4.40,,,,,7.00,6.75,8.50,7.42
172,33000173,7.80,6.50,3.20,6.75,7.50,4.25,6.17,,,,
173,33000174,9.40,5.75,3.20,7.75,8.50,4.50,6.92,,,,
174,33000175,6.00,5.75,3.80,,,,,3.75,6.25,7.75,5.92
175,33000176,6.80,7.50,3.20,,,,,7.00,8.75,9.50,8.42
176,33000177,5.80,8.00,4.40,,,,,4.50,5.75,7.50,5.92
177,33000178,2.00,5.75,3.20,,,,,4.25,6.00,4.25,4.83
178,33000179,7.20,6.50,4.60,,,,,7.50,7.25,9.75,8.17
179,33000180,7.00,6.25,4.60,6.25,4.50,6.75,5.83,,,,
180,33000181,5.80,8.75,5.80,,,,,6.00,7.50,9.00,7.50
181,33000182,8.20,7.25,5.60,8.25,8.00,5.25,7.17,,,,
182,33000183,4.40,6.00,3.00,,,,,6.75,7.25,7.75,7.25
183,33000184,6.60,6.50,3.40,,,,,2.75,4.50,6.00,4.42
184,33000185,5.80,6.50,2.80,,,,,3.25,5.50,4.00,4.25
185,33000186,3.40,4.75,3.00,,,,,4.75,5.50,5.25,5.17
186,33000187,7.00,5.75,2.80,,,,,4.75,7.50,9.00,7.08
187,33000188,7.20,5.50,3.00,,,,,6.50,8.25,8.75,7.83
188,33000189,8.60,8.25,7.40,,,,,5.50,6.50,9.25,7.08
189,33000190,8.20,8.75,7.40,,,,,4.75,7.75,8.25,6.92
190,33000191,8.40,7.25,7.40,,,,,5.50,7.50,8.00,7.00
191,33000192,7.60,7.50,2.80,,,,,4.50,7.25,7.25,6.33
192,33000193,8.00,6.50,5.60,7.00,7.00,4.25,6.08,,,,
193,33000194,6.40,6.25,4.20,,,,,3.00,6.25,6.25,5.17
194,33000195,4.00,5.25,4.40,,,,,3.00,4.75,5.25,4.33
195,33000196,5.80,6.00,4.40,,,,,3.25,3.50,5.50,4.08
196,33000197,3.80,4.75,2.60,,,,,3.75,6.50,7.25,5.83
197,33000198,8.80,8.50,5.40,,,,,5.00,6.75,8.50,6.75
198,33000199,7.80,7.25,7.20,,,,,4.25,6.50,8.00,6.25
199,33000200,7.60,6.50,6.00,7.75,5.00,4.75,5.83,,,,
200,33000201,8.80,7.75,6.20,,,,,4.50,8.00,8.50,7.00
201,33000202,5.80,7.00,6.40,,,,,4.00,5.25,6.50,5.25
202,33000203,7.40,5.75,4.00,,,,,4.50,5.00,7.25,5.58
203,33000204,5.20,5.75,4.40,,,,,7.75,8.50,8.50,8.25
204,33000205,4.20,7.50,3.20,,,,,4.50,7.50,8.25,6.75
205,33000206,7.00,6.25,6.80,,,,,3.50,6.25,8.00,5.92
206,33000207,2.80,5.50,2.40,,,,,3.25,6.50,7.75,5.83
207,33000208,8.60,8.75,9.00,,,,,6.00,8.25,9.00,7.75
208,33000209,8.60,6.75,6.60,,,,,5.50,7.50,9.25,7.42
209,33000210,2.20,6.58,3.40,,,,,4.75,5.25,6.00,5.33
210,33000211,9.00,8.50,7.40,,,,,6.25,7.00,8.25,7.17
211,33000212,9.20,6.50,5.00,8.00,9.00,6.50,7.83,,,,
212,33000213,6.40,5.50,2.40,5.50,4.50,4.50,4.83,,,,
213,33000214,7.40,6.75,2.20,,,,,6.75,8.00,9.25,8.00
214,33000215,7.80,7.50,4.00,,,,,5.25,7.50,9.00,7.25
215,33000216,8.00,7.50,1.80,8.25,5.75,5.75,6.58,,,,
216,33000217,8.80,6.75,7.20,7.25,3.75,6.00,5.67,,,,
217,33000218,7.80,6.50,6.00,8.25,4.50,5.25,6.00,,,,
218,33000219,9.40,5.25,9.20,8.75,5.75,6.25,6.92,,,,
219,33000220,7.40,6.25,2.40,,,,,4.75,7.75,7.50,6.67
220,33000221,8.00,6.50,6.00,,,,,7.25,8.25,8.50,8.00
221,33000222,4.20,4.75,2.20,,,,,6.50,6.50,8.25,7.08
222,33000223,8.40,6.50,5.60,8.00,4.50,4.50,5.67,,,,
223,33000224,8.20,5.75,3.40,,,,,4.50,5.50,7.00,5.67
224,33000225,5.00,6.00,3.20,,,,,6.00,6.50,7.50,6.67
225,33000226,8.40,9.00,8.60,,,,,6.00,8.25,8.50,7.58
226,33000227,6.80,7.50,4.20,,,,,3.75,4.75,6.50,5.00
227,33000228,4.60,6.25,3.20,,,,,4.25,6.75,5.75,5.58
228,33000229,5.80,6.00,1.80,,,,,5.00,6.25,8.00,6.42
229,33000230,5.00,5.50,3.40,,,,,5.25,6.25,7.50,6.33
230,33000231,8.80,6.75,2.40,,,,,9.00,8.75,9.50,9.08
231,33000232,3.60,7.25,3.80,,,,,5.50,5.50,7.75,6.25
232,33000233,8.60,5.50,4.00,8.50,7.50,6.25,7.42,,,,
233,33000234,7.80,7.00,4.20,,,,,7.25,7.25,9.50,8.00
234,33000235,8.40,7.00,5.20,,,,,6.00,6.50,8.00,6.83
235,33000236,7.00,7.00,3.00,5.75,4.75,5.00,5.17,,,,
236,33000237,6.20,7.25,4.20,,,,,3.25,6.00,6.50,5.25
237,33000238,7.80,6.42,4.60,,,,,4.75,7.50,7.75,6.67
238,33000239,7.20,6.50,6.00,,,,,4.25,6.50,9.25,6.67
239,33000240,7.40,6.75,4.40,,,,,5.25,7.75,8.00,7.00
240,33000241,7.40,7.75,7.20,,,,,3.50,5.50,8.25,5.75
241,33000242,8.00,6.75,4.40,,,,,4.75,6.25,9.75,6.92
242,33000243,7.60,6.50,3.20,,,,,7.75,7.75,9.25,8.25
243,33000244,8.20,7.25,4.40,7.75,7.25,6.00,7.00,,,,
244,33000245,7.40,8.25,4.20,,,,,3.00,5.25,7.00,5.08
245,33000246,4.00,3.00,3.80,,,,,4.50,4.50,5.50,4.83
246,33000247,8.40,7.25,3.20,,,,,5.00,7.25,9.00,7.08
247,33000248,7.20,6.50,2.20,,,,,3.25,6.25,7.50,5.67
248,33000249,7.20,7.00,3.40,,,,,5.00,6.25,8.00,6.42
249,33000250,7.40,4.75,2.00,6.25,4.75,5.50,5.50,,,,
250,33000251,7.80,6.75,5.40,,,,,4.50,6.50,9.25,6.75
251,33000252,8.80,7.50,7.20,,,,,5.25,6.50,9.75,7.17
252,33000253,7.20,8.25,5.40,,,,,6.00,7.25,8.00,7.08
253,33000254,5.60,4.75,3.80,,,,,4.00,5.75,6.50,5.42
254,33000255,6.00,6.25,4.80,,,,,4.75,5.00,6.25,5.33
255,33000256,9.00,9.50,9.20,,,,,3.75,6.50,8.50,6.25
256,33000257,6.40,5.75,7.00,,,,,4.50,7.25,8.75,6.83
257,33000258,4.40,6.00,2.40,,,,,3.25,4.00,4.75,4.00
258,33000259,7.60,4.00,3.80,6.75,3.50,3.00,4.42,,,,
259,33000260,6.60,5.25,5.20,6.75,4.00,4.75,5.17,,,,
260,33000261,4.60,6.75,2.60,,,,,5.50,6.50,7.75,6.58
261,33000262,8.20,9.00,4.40,,,,,6.25,5.50,8.00,6.58
262,33000263,4.00,6.75,2.40,,,,,3.75,5.75,6.50,5.33
263,33000264,8.80,6.75,6.60,8.00,5.25,5.00,6.08,,,,
264,33000265,9.00,7.00,6.00,8.75,9.00,5.00,7.58,,,,
265,33000266,8.20,6.25,7.40,,,,,4.00,7.50,8.75,6.75
266,33000267,5.80,6.00,3.80,,,,,7.00,5.75,7.75,6.83
267,33000268,5.60,4.25,3.40,,,,,4.50,3.25,7.25,5.00
268,33000269,2.20,4.50,2.00,,,,,3.50,1.50,4.50,3.17
269,33000270,4.60,5.25,4.40,,,,,2.75,5.75,7.75,5.42
270,33000271,6.60,7.25,4.60,,,,,3.75,7.25,8.50,6.50
271,33000272,7.20,8.00,3.40,,,,,2.75,4.00,7.75,4.83
272,33000273,7.80,5.75,5.00,7.25,7.50,5.00,6.58,,,,
273,33000274,7.60,5.00,5.60,6.75,4.50,3.75,5.00,,,,
274,33000275,5.20,4.75,3.20,,,,,3.75,8.00,8.00,6.58
275,33000276,6.60,7.50,1.80,,,,,5.25,7.75,8.00,7.00
276,33000277,9.60,5.50,4.20,8.75,8.25,5.75,7.58,,,,
277,33000278,4.40,7.25,4.80,,,,,4.75,7.50,9.00,7.08
278,33000279,9.40,7.00,8.00,7.25,8.75,8.75,8.25,,,,
279,33000280,7.60,6.25,5.60,,,,,6.75,6.75,8.75,7.42
280,33000281,8.60,6.50,4.80,7.50,7.50,4.25,6.42,,,,
281,33000282,7.00,6.00,4.00,,,,,7.00,6.75,8.25,7.33
282,33000283,7.80,6.75,5.80,,,,,6.75,6.50,8.00,7.08
283,33000284,5.00,6.50,3.20,,,,,3.50,5.00,6.00,4.83
284,33000285,8.00,7.25,6.80,,,,,4.75,7.00,8.25,6.67
285,33000286,4.20,6.25,3.20,,,,,3.50,4.50,7.00,5.00
286,33000287,7.20,7.75,4.40,3.25,7.00,4.50,4.92,,,,
287,33000288,7.60,6.75,4.60,,,,,5.50,7.00,9.00,7.17
288,33000289,8.00,7.25,8.20,,,,,4.00,7.00,8.25,6.42
289,33000290,8.80,8.75,4.60,6.50,8.00,8.50,7.67,,,,
290,33000291,9.40,9.25,9.00,,,,,8.00,8.50,8.75,8.42
291,33000292,2.00,3.00,3.00,,,,,2.75,5.00,5.50,4.42
292,33000293,9.40,7.50,5.60,8.25,8.00,6.25,7.50,,,,
293,33000294,5.80,5.25,2.60,,,,,5.00,6.75,7.75,6.50
294,33000295,9.00,6.50,3.80,7.50,7.50,5.50,6.83,,,,
295,33000296,8.00,4.00,3.40,5.00,6.00,2.50,4.50,,,,
296,33000297,8.00,7.75,3.80,,,,,4.25,6.25,7.00,5.83
297,33000298,9.20,8.50,8.40,,,,,6.50,8.00,9.00,7.83
298,33000299,6.40,4.50,3.00,,,,,2.50,5.75,8.50,5.58
299,33000300,3.40,5.50,2.80,,,,,3.50,6.75,7.00,5.75
300,33000301,7.60,6.50,4.60,,,,,4.75,7.00,9.00,6.92
301,33000302,8.60,4.50,5.40,6.25,7.25,5.75,6.42,,,,
302,33000303,7.40,7.75,4.60,,,,,3.50,6.00,7.00,5.50
303,33000304,7.40,9.25,4.20,,,,,4.25,6.00,6.75,5.67
304,33000305,8.40,4.50,2.80,,,,,6.25,6.25,8.25,6.92
305,33000306,7.80,7.00,3.80,,,,,3.25,5.50,7.00,5.25
306,33000307,5.40,4.00,2.40,,,,,2.25,4.25,6.50,4.33
307,33000308,4.00,5.75,2.80,,,,,4.25,5.75,7.50,5.83
308,33000309,6.80,5.75,2.20,,,,,3.25,6.50,7.50,5.75
309,33000310,7.00,8.25,5.00,,,,,2.75,5.75,8.50,5.67
310,33000311,8.60,9.00,8.40,,,,,6.00,6.75,8.50,7.08
311,33000312,7.60,7.00,4.20,,,,,7.00,7.50,7.75,7.42
312,33000313,5.20,6.50,3.60,,,,,4.50,5.75,6.50,5.58
313,33000314,8.20,7.00,5.00,,,,,6.50,6.75,8.75,7.33
314,33000315,7.20,6.75,5.60,,,,,2.75,6.75,8.00,5.83
315,33000316,7.80,6.75,2.80,,,,,5.50,6.25,8.75,6.83
316,33000317,8.80,7.50,4.40,8.00,6.75,6.50,7.08,,,,
317,33000318,8.40,5.00,3.00,8.25,7.25,3.25,6.25,,,,
318,33000319,3.40,5.50,3.00,,,,,3.00,6.25,8.00,5.75
319,33000320,7.80,8.00,6.60,,,,,5.25,6.50,8.50,6.75
320,33000321,8.80,5.25,7.00,7.25,4.75,4.00,5.33,,,,
321,33000322,7.00,4.50,3.00,,,,,5.50,5.00,8.00,6.17
322,33000323,7.00,5.50,3.40,,,,,5.25,5.50,7.50,6.08
323,33000324,8.40,9.00,7.00,,,,,4.25,5.25,8.50,6.00
324,33000325,8.00,5.75,5.60,8.00,8.50,6.75,7.75,,,,
325,33000326,8.20,8.00,6.80,7.50,8.25,7.50,7.75,,,,
326,33000327,5.80,7.50,2.20,,,,,4.25,6.75,7.50,6.17
327,33000328,7.20,7.25,6.00,,,,,4.50,6.25,8.25,6.33
328,33000329,4.00,6.75,3.00,,,,,3.50,4.75,6.25,4.83
329,33000330,8.40,6.25,5.20,7.00,7.75,4.00,6.25,,,,
330,33000331,7.00,8.25,5.00,,,,,3.75,6.25,6.75,5.58
331,33000332,7.60,6.00,4.60,,,,,5.50,6.50,9.25,7.08
332,33000333,9.40,5.75,6.60,8.75,5.75,5.50,6.67,,,,
333,33000334,8.40,6.00,5.80,6.50,4.25,5.25,5.33,,,,
334,33000335,7.80,4.50,2.80,,,,,7.00,6.50,8.75,7.42
335,33000336,3.20,6.50,3.20,,,,,4.75,6.00,7.75,6.17
336,33000337,2.80,5.00,3.60,,,,,5.25,6.75,8.00,6.67
337,33000338,8.80,7.00,3.60,7.50,8.50,3.75,6.58,,,,
338,33000339,5.00,5.50,3.20,,,,,4.25,5.75,5.50,5.17
339,33000340,7.00,6.25,4.00,,,,,4.75,7.00,9.00,6.92
340,33000341,8.60,6.50,6.40,7.50,6.50,5.50,6.50,,,,
341,33000342,6.40,6.75,2.20,,,,,6.00,8.25,7.75,7.33
342,33000343,7.60,7.50,3.40,,,,,3.25,5.75,7.50,5.50
343,33000344,8.80,8.25,6.00,,,,,4.50,7.25,7.50,6.42
344,33000345,5.20,5.00,2.20,,,,,6.00,4.50,6.75,5.75
345,33000346,6.00,5.00,2.60,,,,,5.00,7.00,8.00,6.67
346,33000347,4.60,7.00,3.20,,,,,4.25,6.25,8.25,6.25
347,33000348,8.20,8.25,5.60,,,,,3.00,6.00,8.25,5.75
348,33000349,7.00,7.25,4.40,,,,,5.25,8.00,8.50,7.25
349,33000350,9.20,5.75,5.00,9.00,8.50,5.00,7.50,,,,
350,33000351,4.20,3.50,2.60,,,,,2.75,5.50,6.75,5.00
351,33000352,8.00,5.25,3.80,,,,,3.00,7.25,7.50,5.92
352,33000353,8.80,8.00,9.20,,,,,6.00,8.00,8.75,7.58
353,33000354,6.40,5.75,4.00,,,,,4.50,8.00,7.50,6.67
354,33000355,5.40,7.25,4.60,,,,,3.75,7.25,8.00,6.33
355,33000356,9.40,7.00,6.60,8.25,4.75,5.50,6.17,,,,
356,33000357,8.00,8.25,5.40,7.75,8.50,5.50,7.25,,,,
357,33000358,6.60,7.00,6.00,,,,,3.50,5.50,7.50,5.50
358,33000359,8.60,8.50,6.60,,,,,6.00,7.50,8.25,7.25
359,33000360,7.60,7.00,4.40,,,,,6.75,7.25,9.25,7.75
360,33000361,8.60,7.92,9.40,8.50,5.75,5.00,6.42,,,,
361,33000362,7.40,7.58,4.80,,,,,4.25,8.25,9.00,7.17
362,33000363,4.20,6.50,2.00,,,,,4.25,6.00,6.50,5.58
363,33000364,5.40,7.33,5.20,,,,,4.25,7.00,8.50,6.58
